vector_magnitude,estimated_angle,x_center,y_center,width,height,Leanbot_0,Leanbot_p15,Leanbot_p30,Leanbot_p45,Leanbot_p60,Leanbot_p75,Leanbot_p90,Leanbot_p105,Leanbot_p120,Leanbot_p135,Leanbot_p150,Leanbot_p165,Leanbot_p180,Leanbot_p195,Leanbot_m150,Leanbot_m135,Leanbot_m120,Leanbot_m105,Leanbot_m90,Leanbot_m75,Leanbot_m60,Leanbot_m45,Leanbot_m30,Leanbot_m15
0.0055,-60.5790,184.8652,475.0393,80.4198,98.2183,0.0003,0.0003,0.0002,0.0004,0.0005,0.0001,0.0005,0.0001,0.0001,0.0005,0.0004,0.0001,0.0002,0.0004,0.0004,0.0004,0.0005,0.0004,0.0005,0.0012,0.0021,0.0025,0.0005,0.0002
0.0054,-55.2062,184.0555,475.5509,83.6414,96.8204,0.0004,0.0004,0.0002,0.0003,0.0006,0.0001,0.0003,0.0001,0.0001,0.0004,0.0002,0.0002,0.0001,0.0002,0.0002,0.0002,0.0008,0.0005,0.0003,0.0012,0.0015,0.0025,0.0005,0.0002
0.0055,-72.9879,183.0931,476.3316,82.6704,93.7226,0.0008,0.0008,0.0008,0.0012,0.0011,0.0008,0.0004,0.0007,0.0008,0.0008,0.0006,0.0004,0.0005,0.0007,0.0008,0.0008,0.0013,0.0020,0.0025,0.0017,0.0018,0.0007,0.0007,0.0010
0.0040,50.1361,7.9282,242.8591,15.9473,78.2113,0.0002,0.0004,0.0019,0.0013,0.0023,0.0012,0.0005,0.0003,0.0001,0.0002,0.0001,0.0001,0.0005,0.0005,0.0003,0.0007,0.0007,0.0010,0.0004,0.0001,0.0001,0.0000,0.0001,0.0005
0.0034,52.9511,7.3954,239.3572,14.9683,78.4714,0.0003,0.0005,0.0023,0.0019,0.0023,0.0008,0.0005,0.0005,0.0003,0.0004,0.0002,0.0001,0.0006,0.0008,0.0005,0.0008,0.0007,0.0016,0.0006,0.0001,0.0002,0.0000,0.0001,0.0005
0.0040,-51.2338,410.4583,491.8039,100.9037,102.1523,0.0003,0.0003,0.0001,0.0004,0.0003,0.0001,0.0005,0.0001,0.0002,0.0004,0.0006,0.0001,0.0002,0.0002,0.0002,0.0002,0.0003,0.0003,0.0003,0.0011,0.0011,0.0022,0.0007,0.0003
0.0035,-67.4448,234.4568,214.1358,66.4848,59.3865,0.0011,0.0005,0.0008,0.0014,0.0008,0.0006,0.0004,0.0012,0.0010,0.0012,0.0011,0.0004,0.0006,0.0007,0.0006,0.0009,0.0008,0.0014,0.0022,0.0018,0.0017,0.0009,0.0008,0.0011
0.0039,-50.5504,543.7186,209.2074,68.9176,55.7795,0.0004,0.0004,0.0001,0.0002,0.0004,0.0001,0.0001,0.0001,0.0001,0.0004,0.0003,0.0001,0.0001,0.0001,0.0003,0.0001,0.0007,0.0002,0.0001,0.0006,0.0011,0.0022,0.0004,0.0002
0.0075,-47.0082,233.5720,214.6123,70.6374,58.8248,0.0013,0.0007,0.0003,0.0003,0.0004,0.0001,0.0002,0.0001,0.0004,0.0002,0.0007,0.0002,0.0002,0.0003,0.0003,0.0002,0.0007,0.0005,0.0007,0.0015,0.0018,0.0021,0.0014,0.0010
0.0060,-54.9696,397.5732,325.5927,78.9889,66.9682,0.0007,0.0004,0.0002,0.0004,0.0002,0.0001,0.0002,0.0001,0.0002,0.0002,0.0004,0.0001,0.0002,0.0003,0.0002,0.0001,0.0008,0.0004,0.0004,0.0012,0.0021,0.0016,0.0008,0.0004
0.0062,-130.8604,628.7006,495.0936,22.4219,97.5962,0.0002,0.0000,0.0001,0.0001,0.0003,0.0001,0.0001,0.0005,0.0003,0.0002,0.0008,0.0001,0.0003,0.0007,0.0015,0.0008,0.0021,0.0016,0.0008,0.0003,0.0006,0.0001,0.0001,0.0004
0.0026,149.1340,3.5920,236.4272,7.1944,69.6537,0.0002,0.0001,0.0006,0.0008,0.0019,0.0016,0.0010,0.0011,0.0003,0.0005,0.0002,0.0001,0.0002,0.0011,0.0016,0.0016,0.0012,0.0015,0.0003,0.0001,0.0002,0.0000,0.0003,0.0005
0.0032,-40.8505,394.6337,326.4306,83.7145,69.2661,0.0003,0.0004,0.0001,0.0005,0.0003,0.0002,0.0003,0.0001,0.0002,0.0004,0.0008,0.0001,0.0001,0.0002,0.0001,0.0002,0.0003,0.0003,0.0002,0.0006,0.0012,0.0018,0.0009,0.0003
0.0038,-57.6527,574.9659,317.6253,91.6646,71.6047,0.0003,0.0003,0.0001,0.0002,0.0003,0.0002,0.0004,0.0001,0.0001,0.0003,0.0005,0.0002,0.0002,0.0003,0.0005,0.0003,0.0003,0.0003,0.0002,0.0007,0.0017,0.0015,0.0009,0.0005
0.0064,-39.4541,379.8365,212.7035,74.8099,53.2612,0.0014,0.0006,0.0003,0.0004,0.0004,0.0002,0.0002,0.0001,0.0005,0.0003,0.0007,0.0002,0.0002,0.0003,0.0004,0.0002,0.0007,0.0004,0.0004,0.0010,0.0016,0.0017,0.0017,0.0012
0.0022,-27.1900,394.2825,326.2346,84.0572,69.6618,0.0003,0.0003,0.0001,0.0005,0.0003,0.0002,0.0003,0.0001,0.0003,0.0004,0.0005,0.0001,0.0001,0.0002,0.0002,0.0002,0.0001,0.0002,0.0001,0.0004,0.0007,0.0016,0.0006,0.0003
0.0044,-173.5363,604.4674,490.5873,71.6586,101.7554,0.0001,0.0000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0005,0.0005,0.0003,0.0016,0.0004,0.0006,0.0006,0.0008,0.0010,0.0009,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0004
0.0047,-49.9492,236.1846,213.2240,65.4369,60.1280,0.0005,0.0007,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0002,0.0003,0.0001,0.0001,0.0002,0.0001,0.0001,0.0005,0.0004,0.0004,0.0010,0.0016,0.0015,0.0004,0.0005
0.0016,138.1673,4.2311,240.0215,8.4107,74.6827,0.0002,0.0001,0.0005,0.0008,0.0016,0.0015,0.0007,0.0009,0.0001,0.0003,0.0002,0.0000,0.0001,0.0008,0.0012,0.0013,0.0010,0.0012,0.0003,0.0001,0.0002,0.0000,0.0002,0.0004
0.0035,-52.1363,405.6389,481.2613,98.9338,91.4383,0.0004,0.0004,0.0002,0.0004,0.0005,0.0001,0.0002,0.0001,0.0002,0.0003,0.0004,0.0001,0.0002,0.0003,0.0002,0.0002,0.0005,0.0005,0.0003,0.0008,0.0013,0.0015,0.0003,0.0004
0.0045,-121.8192,539.3276,207.7620,78.5378,54.0835,0.0001,0.0000,0.0001,0.0002,0.0002,0.0001,0.0000,0.0001,0.0001,0.0001,0.0002,0.0000,0.0002,0.0006,0.0006,0.0012,0.0015,0.0010,0.0006,0.0002,0.0002,0.0001,0.0001,0.0003
0.0040,-173.9296,632.0442,493.5250,15.7584,100.5137,0.0003,0.0001,0.0001,0.0001,0.0002,0.0002,0.0003,0.0006,0.0005,0.0002,0.0009,0.0002,0.0015,0.0007,0.0009,0.0007,0.0006,0.0003,0.0004,0.0002,0.0003,0.0000,0.0001,0.0004
0.0047,-120.4643,538.1367,208.4360,82.7334,52.8108,0.0001,0.0000,0.0001,0.0001,0.0003,0.0001,0.0000,0.0001,0.0001,0.0000,0.0001,0.0001,0.0002,0.0006,0.0005,0.0014,0.0015,0.0010,0.0006,0.0001,0.0002,0.0001,0.0001,0.0003
0.0050,-43.2815,403.8283,457.4262,100.1393,40.4023,0.0011,0.0005,0.0004,0.0006,0.0004,0.0001,0.0001,0.0001,0.0003,0.0003,0.0003,0.0002,0.0002,0.0003,0.0003,0.0003,0.0008,0.0005,0.0006,0.0008,0.0012,0.0015,0.0006,0.0009
0.0043,-170.2498,632.6499,494.8450,14.0182,104.1911,0.0003,0.0001,0.0001,0.0001,0.0002,0.0001,0.0002,0.0005,0.0005,0.0003,0.0011,0.0002,0.0015,0.0008,0.0011,0.0007,0.0006,0.0003,0.0004,0.0002,0.0004,0.0000,0.0001,0.0005
