timestamp,frame_id,group_id,num_anchors,magnitude,x_center,y_center,width,height,angle
10:48:26.659,13292,1,5,8.14,676.1,299.5,106.7,72.9,-20.09
10:48:26.711,13293,1,5,8.14,676.1,299.5,106.7,72.9,-20.09
10:48:26.767,13294,1,5,9.19,677.1,299.7,106.2,73.6,-22.02
10:48:26.818,13295,1,6,10.16,678.1,299.4,105.1,72.7,-19.57
10:48:26.865,13296,1,6,11.90,685.7,299.8,108.7,72.3,-22.88
10:48:26.906,13297,1,6,12.70,687.0,300.0,109.2,73.1,-21.56
10:48:26.943,13298,1,6,12.27,688.0,301.1,106.8,74.2,-24.95
10:48:26.987,13299,1,6,11.68,689.7,301.1,106.8,72.8,-22.64
10:48:27.023,13300,1,6,11.99,693.0,301.7,110.7,73.1,-21.66
10:48:27.062,13301,1,6,12.52,694.0,302.4,110.3,73.4,-21.62
10:48:27.103,13302,1,6,12.52,694.0,302.4,110.3,73.4,-21.62
10:48:27.142,13303,1,6,12.26,696.3,303.0,113.7,74.5,-21.67
10:48:27.182,13304,1,6,12.29,698.5,304.2,116.5,77.3,-27.30
10:48:27.226,13305,1,6,12.01,700.2,303.5,117.5,75.9,-21.96
10:48:27.270,13306,1,6,13.00,700.1,304.2,113.6,76.5,-26.17
10:48:27.317,13307,1,4,9.89,703.1,304.7,107.9,77.0,-30.08
10:48:27.362,13308,1,5,11.27,705.3,304.9,108.3,77.1,-29.08
10:48:27.406,13309,1,5,13.13,708.4,305.5,109.0,77.1,-30.34
10:48:27.451,13310,1,5,14.02,710.2,307.1,109.4,79.6,-35.86
10:48:27.496,13311,1,5,14.02,710.2,307.1,109.4,79.6,-35.86
10:48:27.540,13312,1,5,13.80,712.0,306.7,110.2,80.1,-32.30
10:48:27.584,13313,1,5,13.42,713.5,306.5,111.0,80.2,-30.06
10:48:27.630,13314,1,7,14.75,714.7,306.9,110.9,80.9,-34.45
10:48:27.674,13315,1,7,15.08,716.4,306.9,111.2,80.4,-35.46
10:48:27.721,13316,1,7,14.49,717.0,307.5,111.0,81.2,-34.42
10:48:27.768,13317,1,8,16.47,721.3,309.3,114.3,84.2,-38.11
10:48:27.818,13318,1,8,16.71,723.5,310.0,115.1,84.7,-37.32
10:48:27.866,13319,1,8,17.33,724.3,310.7,113.8,84.4,-37.89
10:48:27.908,13320,1,8,17.33,724.3,310.7,113.8,84.4,-37.89
10:48:27.956,13321,1,7,15.03,724.5,311.1,111.1,84.5,-36.74
10:48:27.999,13322,1,7,14.21,725.0,311.3,108.8,84.5,-39.02
10:48:28.039,13323,1,7,13.33,727.2,311.7,106.8,84.3,-39.83
10:48:28.075,13324,1,7,12.77,730.4,313.1,109.5,86.2,-39.80
10:48:28.113,13325,1,7,12.78,732.1,313.6,109.2,86.6,-40.27
10:48:28.150,13326,1,7,12.22,733.0,314.2,107.4,86.8,-42.59
10:48:28.199,13327,1,7,12.19,736.9,316.4,105.7,88.0,-44.41
10:48:28.252,13328,1,8,15.22,739.0,316.6,106.8,86.8,-45.55
10:48:28.305,13329,1,8,15.91,740.7,318.1,107.9,85.8,-45.00
10:48:28.369,13330,1,8,15.91,740.7,318.1,107.9,85.8,-45.00
10:48:28.423,13331,1,6,15.22,747.5,323.2,109.7,88.2,-49.67
10:48:28.465,13332,1,6,13.88,749.0,323.7,110.3,89.5,-52.09
10:48:28.502,13333,1,6,13.88,749.0,323.7,110.3,89.5,-52.09
10:48:28.541,13334,1,6,13.66,750.0,323.8,110.6,89.9,-53.09
10:48:28.576,13335,1,6,12.45,750.9,324.7,109.2,90.6,-56.20
10:48:28.613,13336,1,6,12.26,750.5,325.1,107.7,91.3,-56.99
10:48:28.656,13337,1,6,11.90,752.6,326.1,110.3,92.4,-55.08
10:48:28.692,13338,1,6,12.04,752.8,326.4,109.8,92.2,-54.73
10:48:28.728,13339,1,6,12.04,752.8,326.4,109.8,92.2,-54.73
10:48:28.764,13340,1,6,13.95,754.5,327.6,109.2,90.8,-51.77
10:48:28.801,13341,1,6,13.63,755.6,328.9,110.0,90.8,-53.76
10:48:28.836,13342,1,6,12.89,753.0,329.0,103.3,88.2,-51.49
10:48:28.872,13343,1,6,12.72,757.6,330.4,108.0,88.7,-53.39
10:48:28.906,13344,1,6,11.68,757.6,331.2,105.1,87.8,-57.27
10:48:28.940,13345,1,6,11.68,757.6,331.2,105.1,87.8,-57.27
10:48:28.977,13346,1,6,10.27,758.8,332.4,105.9,86.5,-57.15
10:48:29.012,13347,1,6,6.86,759.4,332.4,105.3,87.9,-57.89
10:48:29.048,13348,1,4,5.07,760.0,334.5,103.9,87.5,-59.55
10:48:29.085,13349,1,6,8.48,762.8,335.3,104.9,87.6,-59.37
10:48:29.122,13350,1,5,8.62,763.7,336.7,104.7,88.5,-61.06
10:48:29.157,13351,1,5,8.62,763.7,336.7,104.7,88.5,-61.06
10:48:29.191,13352,1,7,11.84,765.3,337.8,103.6,89.8,-60.21
10:48:29.226,13353,1,7,13.10,767.1,339.5,102.7,90.4,-61.36
10:48:29.263,13354,1,7,12.57,768.3,340.3,101.3,90.8,-64.35
10:48:29.300,13355,1,7,12.80,769.4,342.4,100.7,91.5,-63.47
10:48:29.337,13356,1,6,12.66,770.1,343.5,99.7,92.3,-62.36
10:48:29.373,13357,1,6,12.66,770.1,343.5,99.7,92.3,-62.36
10:48:29.408,13358,1,6,11.81,770.6,344.7,99.0,93.2,-63.64
10:48:29.444,13359,1,7,12.14,771.3,345.4,98.5,93.2,-62.52
10:48:29.482,13360,1,9,14.07,772.3,346.8,97.4,94.3,-65.01
10:48:29.518,13361,1,10,15.33,773.1,348.5,97.0,96.5,-68.46
10:48:29.557,13362,1,10,16.61,773.5,350.0,95.6,98.4,-68.39
10:48:29.590,13363,1,10,16.61,773.5,350.0,95.6,98.4,-68.39
10:48:29.624,13364,1,10,16.37,773.2,350.8,94.1,98.9,-71.48
10:48:29.661,13365,1,8,14.87,774.1,351.7,93.1,98.5,-72.35
10:48:29.698,13366,1,8,15.30,775.8,353.2,91.8,98.8,-68.92
10:48:29.737,13367,1,8,14.20,777.9,357.5,88.4,98.1,-70.39
10:48:29.774,13368,1,8,14.50,778.0,358.4,88.4,97.2,-73.22
10:48:29.808,13369,1,8,14.50,778.0,358.4,88.4,97.2,-73.22
10:48:29.844,13370,1,7,15.05,778.3,362.9,88.3,100.7,-74.54
10:48:29.881,13371,1,8,16.56,779.4,364.2,89.5,101.8,-74.70
10:48:29.916,13372,1,8,15.81,780.0,366.3,89.4,101.1,-75.18
10:48:29.954,13373,1,8,15.81,780.0,366.3,89.4,101.1,-75.18
10:48:29.991,13374,1,8,14.84,780.4,368.2,89.7,102.3,-76.13
10:48:30.027,13375,1,7,13.83,781.1,369.7,89.5,101.6,-77.51
10:48:30.063,13376,1,9,15.34,781.0,370.2,89.8,103.8,-75.57
10:48:30.100,13377,1,9,15.08,781.1,371.3,90.3,102.7,-76.88
10:48:30.134,13378,1,7,12.67,781.2,371.0,88.6,102.1,-76.91
10:48:30.171,13379,1,7,12.67,781.2,371.0,88.6,102.1,-76.91
10:48:30.206,13380,1,7,12.67,781.2,371.0,88.6,102.1,-76.91
10:48:30.243,13381,1,8,13.90,782.1,372.6,88.3,102.8,-77.89
10:48:30.280,13382,1,8,15.02,783.8,375.8,89.0,103.9,-79.46
10:48:30.318,13383,1,8,14.78,783.2,377.1,88.8,103.2,-82.09
10:48:30.355,13384,1,7,13.48,783.3,378.8,88.4,103.3,-84.26
10:48:30.390,13385,1,7,13.48,783.3,378.8,88.4,103.3,-84.26
10:48:30.423,13386,1,7,13.04,783.6,379.0,86.4,101.6,-84.71
10:48:30.458,13387,1,7,12.80,783.3,380.8,86.8,101.9,-87.99
10:48:30.493,13388,1,6,11.44,783.6,381.2,87.5,102.6,-88.73
10:48:30.529,13389,1,7,12.40,782.7,382.5,87.4,102.4,-89.38
10:48:30.567,13390,1,6,9.93,783.0,385.1,89.6,100.8,-91.14
10:48:30.628,13391,1,6,10.58,782.6,390.7,90.8,100.7,-91.88
10:48:30.677,13392,1,6,10.79,782.6,391.9,90.6,102.0,-91.53
10:48:30.712,13393,1,6,10.79,783.0,394.4,91.9,104.4,-93.19
10:48:30.752,13394,1,6,10.79,783.0,394.4,91.9,104.4,-93.19
10:48:30.788,13395,1,6,10.10,782.9,394.9,92.5,103.3,-93.47
10:48:30.823,13396,1,6,11.09,783.1,395.2,92.5,104.8,-92.91
10:48:30.857,13397,1,6,10.51,783.2,396.0,90.6,101.8,-94.13
10:48:30.891,13398,1,7,10.99,783.1,399.4,90.3,102.8,-95.03
10:48:30.924,13399,1,7,10.99,783.1,399.4,90.3,102.8,-95.03
10:48:30.959,13400,1,7,11.68,782.3,401.1,91.9,103.2,-95.38
10:48:30.998,13401,1,7,11.68,782.3,401.1,91.9,103.2,-95.38
10:48:31.033,13402,1,7,12.12,782.1,402.0,90.3,101.8,-95.59
10:48:31.068,13403,1,8,10.56,780.9,403.7,89.7,103.5,-106.83
10:48:31.104,13404,1,8,11.41,780.3,405.4,90.2,104.5,-103.78
10:48:31.139,13405,1,7,10.99,779.2,406.1,90.4,104.3,-105.01
10:48:31.174,13406,1,7,10.99,779.2,406.1,90.4,104.3,-105.01
10:48:31.210,13407,1,7,10.50,776.9,407.4,94.3,104.8,-111.53
10:48:31.248,13408,1,9,12.71,775.8,408.9,96.1,104.4,-110.89
10:48:31.284,13409,1,9,13.55,774.5,410.3,98.1,104.6,-111.51
10:48:31.320,13410,1,9,14.03,773.0,412.0,99.7,106.0,-109.10
10:48:31.357,13411,1,9,14.03,773.0,412.0,99.7,106.0,-109.10
10:48:31.391,13412,1,8,12.70,771.7,412.5,101.8,104.6,-110.17
10:48:31.425,13413,1,8,12.70,771.7,412.5,101.8,104.6,-110.17
10:48:31.462,13414,1,6,11.26,771.8,413.8,101.7,105.0,-104.91
10:48:31.502,13415,1,8,12.76,770.1,416.8,106.8,106.3,-116.43
10:48:31.537,13416,1,8,12.33,769.0,418.1,107.2,105.7,-117.50
10:48:31.571,13417,1,8,12.45,769.4,419.2,105.0,105.1,-120.49
10:48:31.606,13418,1,8,9.86,767.2,422.2,103.3,102.9,-122.50
10:48:31.639,13419,1,7,8.93,765.9,423.5,104.6,103.0,-123.93
10:48:31.673,13420,1,7,9.27,764.6,424.7,108.2,103.1,-124.73
10:48:31.708,13421,1,8,10.62,764.1,425.8,110.0,103.2,-125.10
10:48:31.743,13422,1,7,9.43,764.7,426.2,109.5,102.1,-126.10
10:48:31.780,13423,1,7,9.43,764.7,426.2,109.5,102.1,-126.10
10:48:31.844,13424,1,6,10.11,762.8,428.1,110.7,101.5,-129.81
10:48:31.879,13425,1,6,10.34,761.8,428.9,112.6,99.7,-131.66
10:48:31.914,13426,1,6,11.39,760.9,429.7,113.4,98.2,-133.22
10:48:31.952,13427,1,6,10.05,759.3,430.9,113.4,97.1,-131.95
10:48:31.991,13428,1,6,10.05,759.3,430.9,113.4,97.1,-131.95
10:48:32.026,13429,1,6,10.05,759.3,430.9,113.4,97.1,-131.95
10:48:32.060,13430,1,6,9.72,759.5,431.0,110.9,95.1,-132.12
10:48:32.095,13431,1,6,9.29,757.9,431.4,114.4,94.2,-134.98
10:48:32.131,13432,1,4,7.70,756.6,433.1,114.3,94.4,-133.61
10:48:32.167,13433,1,4,7.94,756.3,434.9,115.0,94.2,-132.33
10:48:32.201,13434,1,4,7.70,755.8,435.0,115.1,93.8,-132.75
10:48:32.240,13435,1,4,7.70,755.8,435.0,115.1,93.8,-132.75
10:48:32.273,13436,1,6,9.75,754.9,437.3,118.4,94.1,-133.99
10:48:32.308,13437,1,6,9.43,754.1,436.9,116.9,94.1,-135.73
10:48:32.345,13438,1,5,9.00,753.0,438.1,117.5,95.4,-135.47
10:48:32.381,13439,1,4,6.94,752.8,438.2,116.7,93.9,-140.11
10:48:32.418,13440,1,4,6.94,752.8,438.2,116.7,93.9,-140.11
10:48:32.454,13441,1,4,6.94,752.8,438.2,116.7,93.9,-140.11
10:48:32.491,13442,1,4,6.59,752.0,439.0,117.1,93.8,-140.23
10:48:32.527,13443,1,4,6.75,750.7,440.0,117.5,93.8,-140.49
10:48:32.563,13444,1,6,9.49,748.9,441.9,119.9,95.3,-139.51
10:48:32.600,13445,1,6,9.66,746.8,442.2,123.2,94.2,-140.14
10:48:32.637,13446,1,6,9.72,745.5,442.1,123.2,94.3,-143.09
10:48:32.671,13447,1,6,9.72,745.5,442.1,123.2,94.3,-143.09
10:48:32.707,13448,1,6,8.99,743.7,443.8,123.5,94.9,-144.09
10:48:32.743,13449,1,5,7.81,738.5,446.1,125.7,96.2,-150.51
10:48:32.778,13450,1,5,7.81,738.5,446.1,125.7,96.2,-150.51
10:48:32.821,13451,1,4,5.84,737.1,446.0,128.4,95.1,-152.35
10:48:32.856,13452,1,4,4.53,735.9,446.1,128.0,93.6,-155.25
10:48:32.889,13453,1,4,3.08,733.6,446.7,130.6,95.1,-159.48
10:48:32.922,13454,1,4,3.59,731.2,446.0,128.2,96.5,-158.23
10:48:32.956,13455,1,3,2.65,729.4,446.8,128.8,96.7,-154.88
10:48:32.993,13456,1,3,2.65,729.4,446.8,128.8,96.7,-154.88
10:48:33.044,13457,1,4,4.64,727.2,448.6,129.2,100.1,-157.21
10:48:33.081,13458,1,4,4.64,727.2,448.6,129.2,100.1,-157.21
10:48:33.119,13459,1,3,2.57,726.0,447.6,129.1,97.3,-165.63
10:48:33.155,13460,1,3,4.17,725.5,448.9,128.9,98.1,-156.67
10:48:33.190,13461,1,4,5.77,723.8,449.8,127.4,97.3,-156.62
10:48:33.326,13465,1,4,4.63,718.2,451.4,127.4,95.5,-160.98
10:48:33.398,13467,1,4,4.35,713.5,452.7,129.0,92.2,-169.84
10:48:33.434,13468,1,6,5.71,713.4,452.6,125.9,91.5,-170.89
10:48:33.471,13469,1,6,5.71,713.4,452.6,125.9,91.5,-170.89
10:48:33.508,13470,1,5,5.11,712.2,451.6,126.1,90.0,-179.38
10:48:33.543,13471,1,5,5.52,710.3,453.5,126.8,91.8,-179.53
10:48:33.576,13472,1,4,4.91,706.1,454.2,127.5,90.9,179.26
10:48:33.609,13473,1,5,5.63,701.3,454.4,130.4,89.3,179.43
10:48:33.642,13474,1,5,6.51,700.2,454.9,130.7,89.3,-179.91
10:48:33.677,13475,1,5,6.51,700.2,454.9,130.7,89.3,-179.91
10:48:33.711,13476,1,5,7.85,696.3,454.7,131.2,89.2,-179.05
10:48:33.748,13477,1,6,10.23,693.9,453.7,128.8,88.7,-179.46
10:48:33.782,13478,1,6,10.24,692.1,454.4,128.3,89.6,-179.63
10:48:33.821,13479,1,6,11.00,691.1,454.9,128.8,89.9,179.31
10:48:33.856,13480,1,6,10.96,690.2,454.7,127.3,87.6,177.80
10:48:33.890,13481,1,6,10.96,690.2,454.7,127.3,87.6,177.80
10:48:33.925,13482,1,6,10.36,687.5,454.3,128.1,88.2,177.88
10:48:33.960,13483,1,7,9.05,686.9,454.3,126.7,88.0,176.39
10:48:33.996,13484,1,8,9.86,685.0,454.1,126.1,88.1,176.91
10:48:34.033,13485,1,7,9.32,682.1,453.4,126.3,89.0,178.56
10:48:34.068,13486,1,6,8.15,680.7,453.1,126.0,89.2,177.87
10:48:34.103,13487,1,6,8.15,680.7,453.1,126.0,89.2,177.87
10:48:34.137,13488,1,6,7.86,679.7,452.3,126.0,89.5,176.12
10:48:34.172,13489,1,4,4.79,677.7,452.3,125.9,88.7,174.06
10:48:34.206,13490,1,6,7.83,675.1,451.9,126.2,88.2,176.41
10:48:34.245,13491,1,7,9.41,667.6,451.8,130.7,90.2,174.56
10:48:34.283,13492,1,6,7.40,665.9,451.3,130.1,90.2,173.77
10:48:34.320,13493,1,7,7.03,664.6,449.6,131.1,90.8,170.32
10:48:34.358,13494,1,5,5.22,663.9,448.5,128.9,91.6,159.02
10:48:34.392,13495,1,6,6.83,662.1,447.5,129.4,93.2,155.21
10:48:34.428,13496,1,6,6.83,662.1,447.5,129.4,93.2,155.21
10:48:34.464,13497,1,6,7.22,659.4,446.9,132.7,93.0,153.68
10:48:34.501,13498,1,5,6.12,657.4,445.5,133.7,95.3,153.64
10:48:34.537,13499,1,5,6.12,655.0,445.1,135.9,93.9,155.47
10:48:34.573,13500,1,6,5.96,653.9,443.9,131.3,93.0,146.80
10:48:34.608,13501,1,6,6.53,650.9,443.1,127.8,94.9,144.79
10:48:34.642,13502,1,6,6.53,650.9,443.1,127.8,94.9,144.79
10:48:34.680,13503,1,7,8.96,648.9,442.9,128.6,94.6,144.39
10:48:34.719,13504,1,7,9.38,646.9,442.9,131.0,95.9,143.06
10:48:34.758,13505,1,6,9.87,645.1,442.7,131.9,94.5,142.33
10:48:34.794,13506,1,6,10.41,643.9,441.6,133.0,95.4,141.29
10:48:34.835,13507,1,7,12.36,642.5,440.3,132.8,97.1,141.22
10:48:34.952,13508,1,10,15.86,637.5,439.0,125.7,96.8,140.67
10:48:35.040,13509,1,9,17.05,636.9,437.8,126.6,98.7,139.90
10:48:35.084,13510,1,10,15.49,635.5,436.9,126.5,100.1,139.87
10:48:35.128,13511,1,7,12.18,629.0,435.9,132.3,104.5,138.84
10:48:35.165,13512,1,6,9.70,628.0,436.1,133.4,105.3,138.34
10:48:35.201,13513,1,8,11.86,624.8,434.9,133.2,104.3,139.35
10:48:35.239,13514,1,8,12.98,624.2,433.8,130.8,103.4,138.52
10:48:35.278,13515,1,8,12.98,624.2,433.8,130.8,103.4,138.52
10:48:35.317,13516,1,7,12.03,621.3,432.9,132.2,104.5,138.85
10:48:35.355,13517,1,7,13.53,618.9,431.6,128.0,103.9,138.35
10:48:35.390,13518,1,7,14.90,618.2,430.8,123.9,103.3,137.70
10:48:35.424,13519,1,7,15.23,617.4,429.4,121.9,103.6,136.25
10:48:35.458,13520,1,10,18.68,616.3,428.6,120.2,103.5,135.09
10:48:35.493,13521,1,10,18.68,616.3,428.6,120.2,103.5,135.09
10:48:35.531,13522,1,9,17.87,614.1,427.6,119.3,103.7,135.92
10:48:35.568,13523,1,9,19.15,613.3,426.2,118.9,104.0,135.71
10:48:35.605,13524,1,9,18.12,611.9,426.3,116.7,105.0,134.74
10:48:35.640,13525,1,8,17.38,611.2,424.9,112.4,103.3,133.25
10:48:35.675,13526,1,8,16.73,610.2,424.4,112.9,103.7,133.93
10:48:35.709,13527,1,8,16.73,610.2,424.4,112.9,103.7,133.93
10:48:35.743,13528,1,9,18.13,608.2,423.3,114.1,105.1,134.02
10:48:35.781,13529,1,9,17.88,605.6,422.3,115.7,105.7,134.16
10:48:35.817,13530,1,9,18.32,605.0,421.4,114.2,106.8,133.89
10:48:35.854,13531,1,8,17.60,604.7,419.9,112.6,104.6,132.91
10:48:35.891,13532,1,9,19.41,603.6,418.6,113.5,104.5,134.18
10:48:35.926,13533,1,9,19.41,603.6,418.6,113.5,104.5,134.18
10:48:35.963,13534,1,8,18.13,602.4,418.0,112.5,105.4,133.87
10:48:36.003,13535,1,8,17.96,601.0,417.2,112.6,107.3,134.20
10:48:36.038,13536,1,8,17.79,599.2,416.0,113.2,108.7,133.22
10:48:36.072,13537,1,9,18.58,597.7,413.7,111.0,107.5,131.87
10:48:36.108,13538,1,9,20.92,596.6,412.1,108.7,106.1,131.99
10:48:36.142,13539,1,9,20.92,596.6,412.1,108.7,106.1,131.99
10:48:36.177,13540,1,8,18.69,595.7,410.9,107.0,105.4,129.88
10:48:36.213,13541,1,8,18.84,594.8,410.0,106.0,105.9,128.30
10:48:36.255,13542,1,7,17.51,593.1,409.0,104.3,106.0,127.59
10:48:36.299,13543,1,9,19.04,591.1,406.8,97.9,106.5,116.21
10:48:36.337,13544,1,9,17.27,590.0,405.1,97.2,106.5,113.22
10:48:36.373,13545,1,8,16.71,589.3,403.7,95.3,106.8,110.91
10:48:36.411,13546,1,8,14.47,588.1,401.6,95.9,106.6,109.75
10:48:36.450,13547,1,8,14.15,587.1,400.5,95.7,105.7,108.88
10:48:36.487,13548,1,8,14.15,587.1,400.5,95.7,105.7,108.88
10:48:36.525,13549,1,8,14.82,586.6,398.8,95.5,104.4,108.89
10:48:36.560,13550,1,8,16.24,585.4,398.2,93.7,106.1,109.03
10:48:36.598,13551,1,7,13.60,584.8,398.0,93.7,107.6,107.32
10:48:36.639,13552,1,7,13.70,584.8,396.2,93.3,104.1,107.34
10:48:36.678,13553,1,8,13.15,585.6,394.5,92.1,101.7,107.22
10:48:36.718,13554,1,7,11.97,585.6,392.2,90.7,101.4,104.93
10:48:36.761,13555,1,7,11.97,585.6,392.2,90.7,101.4,104.93
10:48:36.801,13556,1,8,11.96,585.8,391.1,90.2,99.5,102.98
10:48:36.840,13557,1,8,13.73,585.6,389.6,88.3,98.1,102.55
10:48:36.876,13558,1,7,12.17,585.0,388.2,89.9,99.9,102.79
10:48:36.915,13559,1,7,11.70,584.2,386.8,90.2,99.5,102.07
10:48:36.954,13560,1,7,10.95,583.3,385.1,89.4,96.6,102.32
10:48:36.992,13561,1,7,10.95,583.3,385.1,89.4,96.6,102.32
10:48:37.031,13562,1,7,10.89,581.9,380.8,90.8,102.4,98.87
10:48:37.068,13563,1,7,10.72,581.4,379.8,90.5,103.1,98.15
10:48:37.107,13564,1,7,10.72,581.4,379.8,90.5,103.1,98.15
10:48:37.142,13565,1,7,10.26,580.5,378.7,89.2,103.2,97.04
10:48:37.176,13566,1,7,11.10,580.9,377.9,88.2,103.8,98.51
10:48:37.212,13567,1,8,11.81,581.6,377.5,87.9,103.5,97.62
10:48:37.249,13568,1,8,11.27,580.5,375.8,88.1,103.8,97.48
10:48:37.288,13569,1,8,10.20,580.2,375.0,90.0,103.8,95.68
10:48:37.322,13570,1,8,10.20,580.2,375.0,90.0,103.8,95.68
10:48:37.357,13571,1,7,9.71,580.8,373.9,87.2,103.0,94.96
10:48:37.393,13572,1,6,8.64,581.1,373.6,85.1,102.4,93.46
10:48:37.431,13573,1,6,8.61,580.2,371.9,84.2,101.5,92.16
10:48:37.470,13574,1,7,9.27,578.5,371.0,85.5,102.2,88.98
10:48:37.506,13575,1,7,10.38,578.5,369.0,86.5,101.9,88.67
10:48:37.542,13576,1,7,10.38,578.5,369.0,86.5,101.9,88.67
10:48:37.575,13577,1,6,8.98,578.3,366.7,85.9,99.9,86.54
10:48:37.608,13578,1,7,10.16,578.9,364.8,86.0,98.6,85.57
10:48:37.642,13579,1,7,10.27,579.6,363.0,85.6,97.6,83.20
10:48:37.679,13580,1,7,10.94,580.8,361.7,83.8,97.7,80.78
10:48:37.715,13581,1,8,10.13,581.9,360.6,82.9,100.0,80.12
10:48:37.751,13582,1,8,10.13,581.9,360.6,82.9,100.0,80.12
10:48:37.790,13583,1,7,9.82,582.1,359.2,84.0,96.9,80.09
10:48:37.824,13584,1,7,9.72,582.3,357.1,83.4,95.9,78.94
10:48:37.858,13585,1,7,9.46,582.9,355.7,84.0,95.6,77.86
10:48:37.891,13586,1,8,9.59,582.5,354.9,84.3,96.5,76.64
10:48:37.927,13587,1,8,9.54,582.9,353.6,82.7,97.8,75.32
10:48:37.961,13588,1,8,9.54,582.9,353.6,82.7,97.8,75.32
10:48:37.995,13589,1,7,7.97,583.9,352.6,83.0,97.8,76.05
10:48:38.033,13590,1,7,8.83,584.3,352.0,82.6,96.5,73.47
10:48:38.068,13591,1,6,7.79,585.2,350.8,83.5,97.3,71.27
10:48:38.102,13592,1,6,9.08,585.5,349.4,84.3,96.3,68.90
10:48:38.137,13593,1,7,10.32,586.1,347.4,86.0,96.6,67.61
10:48:38.172,13594,1,7,10.32,586.1,347.4,86.0,96.6,67.61
10:48:38.218,13595,1,7,10.41,586.9,346.8,87.0,98.2,66.77
10:48:38.256,13596,1,6,8.73,587.0,344.9,86.5,96.4,63.49
10:48:38.293,13597,1,4,8.03,588.1,340.2,86.2,90.8,60.38
10:48:38.328,13598,1,5,8.90,589.3,338.7,86.6,89.9,59.65
10:48:38.373,13599,1,5,9.31,590.0,336.4,86.2,92.2,59.76
10:48:38.406,13600,1,6,10.12,590.5,335.0,88.0,93.6,59.57
10:48:38.442,13601,1,6,11.07,590.6,333.6,88.4,93.6,59.75
10:48:38.475,13602,1,6,11.71,591.6,332.8,88.4,91.2,60.59
10:48:38.514,13603,1,6,11.83,593.0,331.9,89.4,90.3,58.72
10:48:38.550,13604,1,6,11.83,593.0,331.9,89.4,90.3,58.72
10:48:38.587,13605,1,6,10.49,594.7,330.8,92.0,91.0,56.63
10:48:38.622,13606,1,6,10.49,594.7,330.8,92.0,91.0,56.63
10:48:38.658,13607,1,5,9.36,594.9,327.6,92.9,92.5,57.13
10:48:38.691,13608,1,5,9.07,595.4,326.8,94.1,93.2,57.17
10:48:38.725,13609,1,5,8.32,597.5,326.4,97.8,92.0,55.55
10:48:38.761,13610,1,5,8.32,597.5,326.4,97.8,92.0,55.55
10:48:38.799,13611,1,4,7.36,598.8,326.0,98.2,90.2,54.16
10:48:38.833,13612,1,4,7.31,598.8,324.1,98.6,91.7,53.87
