vector_magnitude,estimated_angle,x_center,y_center,width,height,Leanbot_0,Leanbot_p15,Leanbot_p30,Leanbot_p45,Leanbot_p60,Leanbot_p75,Leanbot_p90,Leanbot_p105,Leanbot_p120,Leanbot_p135,Leanbot_p150,Leanbot_p165,Leanbot_p180,Leanbot_p195,Leanbot_m150,Leanbot_m135,Leanbot_m120,Leanbot_m105,Leanbot_m90,Leanbot_m75,Leanbot_m60,Leanbot_m45,Leanbot_m30,Leanbot_m15
0.0128,-162.6717,215.2750,345.7040,97.2079,65.7146,0.0013,0.0023,0.0015,0.0005,0.0009,0.0004,0.0002,0.0001,0.0001,0.0007,0.0014,0.0038,0.0059,0.0045,0.0043,0.0014,0.0014,0.0016,0.0006,0.0002,0.0003,0.0003,0.0006,0.0027
0.0150,96.8126,236.9658,624.3663,40.2942,30.9647,0.0006,0.0010,0.0044,0.0058,0.0040,0.0058,0.0051,0.0031,0.0011,0.0008,0.0004,0.0003,0.0028,0.0037,0.0034,0.0032,0.0023,0.0020,0.0010,0.0002,0.0003,0.0000,0.0003,0.0006
0.0122,-177.2942,407.9847,498.6267,122.8285,84.1925,0.0003,0.0012,0.0003,0.0003,0.0003,0.0005,0.0001,0.0002,0.0001,0.0006,0.0012,0.0025,0.0058,0.0021,0.0029,0.0011,0.0004,0.0003,0.0001,0.0000,0.0002,0.0002,0.0002,0.0005
0.0180,-179.6680,225.3769,221.6321,79.1554,50.3644,0.0002,0.0001,0.0002,0.0003,0.0004,0.0007,0.0011,0.0008,0.0015,0.0005,0.0014,0.0020,0.0056,0.0052,0.0038,0.0020,0.0003,0.0002,0.0002,0.0003,0.0003,0.0000,0.0002,0.0008
0.0182,-178.6836,535.3060,207.9979,75.8237,45.4612,0.0002,0.0001,0.0001,0.0002,0.0002,0.0004,0.0005,0.0004,0.0013,0.0012,0.0033,0.0015,0.0045,0.0056,0.0035,0.0012,0.0004,0.0001,0.0002,0.0006,0.0004,0.0000,0.0001,0.0007
0.0142,-119.3409,241.8968,623.9800,53.3388,31.3409,0.0016,0.0005,0.0012,0.0004,0.0012,0.0001,0.0004,0.0002,0.0003,0.0003,0.0009,0.0015,0.0040,0.0035,0.0013,0.0009,0.0014,0.0055,0.0048,0.0016,0.0007,0.0004,0.0003,0.0016
0.0120,-165.9879,530.0485,209.9023,78.5151,49.5056,0.0001,0.0000,0.0000,0.0002,0.0001,0.0004,0.0003,0.0004,0.0006,0.0004,0.0019,0.0004,0.0014,0.0054,0.0024,0.0024,0.0004,0.0002,0.0001,0.0005,0.0003,0.0000,0.0001,0.0010
0.0133,-178.8342,389.5186,321.2473,93.9719,61.2409,0.0001,0.0004,0.0001,0.0004,0.0003,0.0002,0.0002,0.0001,0.0001,0.0008,0.0007,0.0031,0.0054,0.0039,0.0010,0.0010,0.0001,0.0002,0.0001,0.0000,0.0003,0.0002,0.0002,0.0002
0.0100,-173.3120,406.5020,497.0911,123.9571,82.3741,0.0005,0.0017,0.0008,0.0004,0.0006,0.0003,0.0013,0.0004,0.0008,0.0008,0.0020,0.0018,0.0053,0.0042,0.0024,0.0007,0.0004,0.0006,0.0014,0.0008,0.0007,0.0005,0.0005,0.0022
0.0092,-178.0206,381.4085,216.1817,80.9948,50.3565,0.0007,0.0008,0.0006,0.0005,0.0006,0.0004,0.0002,0.0001,0.0003,0.0005,0.0008,0.0024,0.0053,0.0022,0.0020,0.0005,0.0005,0.0008,0.0003,0.0001,0.0001,0.0002,0.0003,0.0011
0.0137,-164.7947,614.9004,495.3509,50.0851,92.0505,0.0002,0.0000,0.0001,0.0003,0.0002,0.0001,0.0003,0.0007,0.0016,0.0006,0.0023,0.0005,0.0020,0.0034,0.0053,0.0018,0.0009,0.0007,0.0003,0.0005,0.0009,0.0000,0.0002,0.0009
0.0107,-175.8394,183.7442,505.8782,115.1695,81.5565,0.0003,0.0012,0.0002,0.0004,0.0004,0.0007,0.0001,0.0003,0.0002,0.0006,0.0013,0.0013,0.0052,0.0019,0.0032,0.0015,0.0005,0.0002,0.0001,0.0000,0.0001,0.0003,0.0002,0.0008
0.0120,177.2940,184.4672,505.8793,114.7071,81.1697,0.0003,0.0008,0.0002,0.0006,0.0005,0.0009,0.0001,0.0002,0.0001,0.0007,0.0012,0.0031,0.0052,0.0027,0.0021,0.0010,0.0003,0.0002,0.0001,0.0000,0.0001,0.0002,0.0002,0.0008
0.0097,178.1899,406.0077,499.4633,120.7297,81.1401,0.0004,0.0008,0.0002,0.0004,0.0004,0.0011,0.0001,0.0003,0.0001,0.0005,0.0016,0.0010,0.0051,0.0030,0.0014,0.0008,0.0004,0.0003,0.0002,0.0001,0.0002,0.0003,0.0002,0.0005
0.0111,-170.2933,237.3996,625.7712,43.8134,27.6821,0.0015,0.0016,0.0013,0.0015,0.0011,0.0005,0.0011,0.0012,0.0016,0.0024,0.0023,0.0022,0.0050,0.0046,0.0024,0.0006,0.0012,0.0022,0.0024,0.0018,0.0015,0.0005,0.0003,0.0016
0.0128,-171.5575,380.4247,216.1970,78.7894,49.4768,0.0001,0.0001,0.0001,0.0001,0.0002,0.0003,0.0004,0.0004,0.0006,0.0005,0.0021,0.0009,0.0027,0.0048,0.0029,0.0011,0.0005,0.0003,0.0002,0.0004,0.0003,0.0000,0.0001,0.0011
0.0120,-176.5661,224.4552,220.9122,79.9767,50.8538,0.0007,0.0009,0.0006,0.0005,0.0005,0.0007,0.0001,0.0002,0.0002,0.0006,0.0009,0.0035,0.0046,0.0030,0.0033,0.0008,0.0005,0.0006,0.0002,0.0001,0.0001,0.0002,0.0002,0.0010
0.0084,-177.3077,532.0757,211.4917,88.2295,51.6202,0.0005,0.0008,0.0010,0.0005,0.0006,0.0006,0.0004,0.0002,0.0003,0.0005,0.0007,0.0021,0.0046,0.0028,0.0017,0.0004,0.0005,0.0012,0.0004,0.0001,0.0001,0.0002,0.0002,0.0011
0.0114,-178.4751,571.2224,328.3411,95.9927,58.4824,0.0001,0.0005,0.0001,0.0003,0.0003,0.0003,0.0001,0.0001,0.0001,0.0008,0.0009,0.0028,0.0045,0.0029,0.0012,0.0012,0.0002,0.0002,0.0001,0.0000,0.0003,0.0003,0.0002,0.0004
0.0121,176.8893,382.2371,215.8772,80.4099,49.2326,0.0001,0.0001,0.0001,0.0001,0.0002,0.0004,0.0008,0.0002,0.0006,0.0009,0.0023,0.0019,0.0019,0.0044,0.0020,0.0009,0.0002,0.0001,0.0001,0.0004,0.0002,0.0000,0.0001,0.0006
0.0058,172.6135,183.9323,505.5879,114.1715,79.6663,0.0005,0.0020,0.0005,0.0004,0.0004,0.0010,0.0000,0.0002,0.0002,0.0004,0.0008,0.0007,0.0044,0.0015,0.0024,0.0006,0.0002,0.0003,0.0001,0.0000,0.0001,0.0002,0.0001,0.0005
0.0096,176.3156,225.1652,221.6915,83.2708,48.1006,0.0001,0.0002,0.0002,0.0002,0.0003,0.0005,0.0004,0.0005,0.0008,0.0003,0.0009,0.0013,0.0043,0.0031,0.0012,0.0006,0.0003,0.0002,0.0001,0.0003,0.0002,0.0000,0.0001,0.0010
0.0118,-174.8819,381.7771,216.5770,80.2980,48.0157,0.0001,0.0001,0.0001,0.0002,0.0001,0.0003,0.0004,0.0004,0.0008,0.0006,0.0014,0.0007,0.0042,0.0037,0.0019,0.0013,0.0004,0.0002,0.0001,0.0004,0.0003,0.0000,0.0001,0.0009
0.0097,-176.9310,535.6051,208.7552,78.8453,46.2726,0.0002,0.0001,0.0001,0.0002,0.0002,0.0004,0.0005,0.0002,0.0005,0.0005,0.0017,0.0011,0.0017,0.0041,0.0018,0.0011,0.0002,0.0001,0.0001,0.0003,0.0002,0.0000,0.0001,0.0007
0.0037,162.2766,237.7798,624.0934,40.1295,30.3070,0.0003,0.0006,0.0013,0.0039,0.0016,0.0018,0.0017,0.0006,0.0003,0.0002,0.0002,0.0002,0.0010,0.0035,0.0011,0.0041,0.0021,0.0015,0.0003,0.0001,0.0002,0.0000,0.0002,0.0004
0.0082,173.0033,379.1603,217.1210,73.7970,46.3532,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0004,0.0005,0.0010,0.0006,0.0013,0.0009,0.0039,0.0016,0.0008,0.0005,0.0002,0.0002,0.0002,0.0002,0.0004,0.0000,0.0001,0.0008
0.0073,-173.6246,215.3544,345.9298,96.9420,64.7693,0.0008,0.0013,0.0004,0.0004,0.0004,0.0006,0.0001,0.0002,0.0002,0.0004,0.0009,0.0017,0.0038,0.0019,0.0026,0.0010,0.0004,0.0004,0.0002,0.0000,0.0002,0.0002,0.0003,0.0011
0.0090,179.3410,381.1425,216.3734,77.6263,48.2061,0.0001,0.0001,0.0002,0.0001,0.0002,0.0005,0.0004,0.0004,0.0007,0.0005,0.0014,0.0011,0.0037,0.0023,0.0015,0.0008,0.0003,0.0002,0.0002,0.0004,0.0003,0.0000,0.0001,0.0008
