vector_magnitude,estimated_angle,x_center,y_center,width,height,Leanbot_0,Leanbot_p15,Leanbot_p30,Leanbot_p45,Leanbot_p60,Leanbot_p75,Leanbot_p90,Leanbot_p105,Leanbot_p120,Leanbot_p135,Leanbot_p150,Leanbot_p165,Leanbot_p180,Leanbot_p195,Leanbot_m150,Leanbot_m135,Leanbot_m120,Leanbot_m105,Leanbot_m90,Leanbot_m75,Leanbot_m60,Leanbot_m45,Leanbot_m30,Leanbot_m15,x1,y1,x2,y2,group_id,group_x_center,group_y_center,group_width,group_height
0.0200,6.4108,377.1293,386.6895,102.8816,70.0835,0.0034,0.0097,0.0040,0.0037,0.0022,0.0004,0.0005,0.0003,0.0004,0.0006,0.0011,0.0004,0.0009,0.0037,0.0012,0.0008,0.0009,0.0005,0.0009,0.0011,0.0013,0.0010,0.0013,0.0059,325.6885,351.6477,428.5701,421.7312,7,377.5100,387.0400,103.5600,69.6700
0.0190,-6.6345,377.0289,386.7076,103.3631,70.1339,0.0041,0.0096,0.0015,0.0016,0.0023,0.0004,0.0003,0.0002,0.0002,0.0005,0.0004,0.0003,0.0007,0.0022,0.0012,0.0010,0.0010,0.0008,0.0011,0.0016,0.0017,0.0006,0.0018,0.0050,325.3474,351.6407,428.7105,421.7745,7,377.5100,387.0400,103.5600,69.6700
0.0123,2.3142,377.2599,386.3009,103.7375,68.2017,0.0033,0.0051,0.0038,0.0038,0.0014,0.0004,0.0004,0.0004,0.0005,0.0008,0.0011,0.0003,0.0012,0.0032,0.0010,0.0010,0.0009,0.0010,0.0014,0.0011,0.0010,0.0007,0.0019,0.0031,325.3911,352.2001,429.1287,420.4017,7,377.5100,387.0400,103.5600,69.6700
0.0091,9.8524,377.6226,388.4248,104.0627,66.7633,0.0029,0.0036,0.0025,0.0017,0.0006,0.0002,0.0001,0.0001,0.0001,0.0004,0.0001,0.0009,0.0004,0.0006,0.0007,0.0002,0.0006,0.0005,0.0002,0.0001,0.0004,0.0007,0.0006,0.0012,325.5913,355.0432,429.6540,421.8065,7,377.5100,387.0400,103.5600,69.6700
0.0075,8.5793,377.2588,386.4269,103.3506,67.8741,0.0022,0.0031,0.0029,0.0026,0.0015,0.0004,0.0007,0.0003,0.0005,0.0005,0.0010,0.0004,0.0011,0.0036,0.0007,0.0006,0.0007,0.0005,0.0007,0.0010,0.0006,0.0009,0.0012,0.0027,325.5835,352.4899,428.9341,420.3640,7,377.5100,387.0400,103.5600,69.6700
0.0055,-15.8010,378.3344,386.5854,102.5892,69.3830,0.0012,0.0016,0.0006,0.0005,0.0003,0.0002,0.0001,0.0001,0.0003,0.0002,0.0003,0.0002,0.0002,0.0006,0.0003,0.0002,0.0005,0.0004,0.0002,0.0003,0.0003,0.0013,0.0006,0.0021,327.0398,351.8939,429.6289,421.2769,7,377.5100,387.0400,103.5600,69.6700
0.0048,0.4690,377.4062,386.6649,102.4429,67.9222,0.0015,0.0011,0.0016,0.0007,0.0006,0.0001,0.0001,0.0001,0.0003,0.0002,0.0001,0.0002,0.0002,0.0003,0.0004,0.0002,0.0006,0.0003,0.0004,0.0002,0.0004,0.0006,0.0003,0.0010,326.1848,352.7038,428.6277,420.6260,7,377.5100,387.0400,103.5600,69.6700
0.0036,0.0772,376.9160,386.7761,102.4904,68.1883,0.0009,0.0017,0.0006,0.0004,0.0003,0.0001,0.0001,0.0002,0.0002,0.0004,0.0001,0.0001,0.0001,0.0003,0.0003,0.0002,0.0004,0.0001,0.0002,0.0001,0.0003,0.0006,0.0002,0.0011,325.6708,352.6819,428.1611,420.8702,7,377.5100,387.0400,103.5600,69.6700
0.0035,19.9769,375.8487,388.0043,99.6460,66.5333,0.0006,0.0020,0.0012,0.0006,0.0004,0.0002,0.0001,0.0002,0.0002,0.0003,0.0001,0.0002,0.0002,0.0004,0.0004,0.0001,0.0002,0.0003,0.0001,0.0000,0.0002,0.0004,0.0002,0.0004,326.0257,354.7377,425.6717,421.2710,7,377.5100,387.0400,103.5600,69.6700
0.0018,-20.9037,376.1709,386.6259,100.7941,67.5771,0.0012,0.0015,0.0011,0.0009,0.0008,0.0003,0.0005,0.0004,0.0005,0.0005,0.0010,0.0007,0.0011,0.0016,0.0009,0.0008,0.0006,0.0005,0.0006,0.0006,0.0006,0.0007,0.0009,0.0019,325.7738,352.8374,426.5679,420.4145,7,377.5100,387.0400,103.5600,69.6700
1.8155,14.1185,506.4941,156.7849,79.5500,49.3456,0.4603,0.5805,0.4944,0.2024,0.0137,0.0004,0.0000,0.0001,0.0016,0.0016,0.0002,0.0033,0.0007,0.0175,0.0210,0.0022,0.0091,0.0148,0.0034,0.0002,0.0024,0.0121,0.0233,0.1888,466.7192,132.1122,546.2691,181.4577,8,506.3600,156.6800,79.6500,49.0900
1.6646,7.3109,506.2851,156.6391,79.9158,49.0732,0.5684,0.4692,0.3683,0.0516,0.0074,0.0004,0.0001,0.0000,0.0004,0.0010,0.0001,0.0061,0.0007,0.0191,0.0098,0.0006,0.0084,0.0157,0.0070,0.0006,0.0018,0.0134,0.0276,0.2886,466.3271,132.1025,546.2430,181.1757,8,506.3600,156.6800,79.6500,49.0900
1.6287,14.5779,506.3331,156.6140,79.7033,48.9213,0.3729,0.6558,0.4715,0.0904,0.0081,0.0006,0.0000,0.0001,0.0008,0.0006,0.0001,0.0052,0.0008,0.0157,0.0100,0.0009,0.0031,0.0159,0.0022,0.0000,0.0005,0.0038,0.0088,0.1239,466.4814,132.1534,546.1848,181.0747,8,506.3600,156.6800,79.6500,49.0900
0.9898,11.4348,506.2149,156.5773,79.4828,48.7016,0.3064,0.3339,0.2519,0.0636,0.0070,0.0004,0.0000,0.0001,0.0005,0.0011,0.0001,0.0047,0.0012,0.0141,0.0099,0.0007,0.0111,0.0135,0.0021,0.0001,0.0010,0.0061,0.0075,0.1057,466.4735,132.2264,545.9563,180.9281,8,506.3600,156.6800,79.6500,49.0900
0.8600,2.9073,506.4301,156.7995,79.8161,49.2055,0.3091,0.2083,0.1589,0.0252,0.0054,0.0003,0.0000,0.0001,0.0007,0.0009,0.0002,0.0008,0.0005,0.0136,0.0157,0.0016,0.0074,0.0102,0.0071,0.0024,0.0030,0.0113,0.0280,0.1993,466.5220,132.1967,546.3382,181.4023,8,506.3600,156.6800,79.6500,49.0900
0.8263,13.1288,506.4592,156.6022,79.8214,49.4054,0.1810,0.4042,0.1879,0.0430,0.0049,0.0003,0.0000,0.0001,0.0003,0.0017,0.0001,0.0024,0.0006,0.0109,0.0133,0.0007,0.0069,0.0063,0.0011,0.0001,0.0012,0.0067,0.0066,0.0607,466.5485,131.8996,546.3699,181.3049,8,506.3600,156.6800,79.6500,49.0900
0.4313,-3.7254,506.4211,156.7974,79.1824,49.3428,0.1918,0.1095,0.0282,0.0069,0.0014,0.0002,0.0001,0.0000,0.0004,0.0007,0.0005,0.0018,0.0006,0.0051,0.0020,0.0005,0.0064,0.0071,0.0047,0.0018,0.0046,0.0289,0.0263,0.0747,466.8300,132.1260,546.0123,181.4688,8,506.3600,156.6800,79.6500,49.0900
0.2887,-12.9569,506.2373,156.5750,79.4286,48.7281,0.0884,0.0626,0.0185,0.0064,0.0011,0.0001,0.0001,0.0000,0.0005,0.0008,0.0005,0.0010,0.0004,0.0062,0.0013,0.0009,0.0070,0.0057,0.0066,0.0093,0.0123,0.0316,0.0322,0.0704,466.5230,132.2109,545.9516,180.9390,8,506.3600,156.6800,79.6500,49.0900
0.0384,-1.4623,505.8346,156.7161,78.1962,48.8750,0.0103,0.0100,0.0062,0.0088,0.0033,0.0003,0.0002,0.0004,0.0004,0.0009,0.0014,0.0002,0.0015,0.0050,0.0015,0.0018,0.0013,0.0018,0.0023,0.0017,0.0023,0.0018,0.0042,0.0114,466.7365,132.2786,544.9327,181.1536,8,506.3600,156.6800,79.6500,49.0900
0.0382,3.7273,506.0062,156.5955,77.5487,48.3953,0.0059,0.0108,0.0085,0.0066,0.0045,0.0003,0.0004,0.0004,0.0005,0.0007,0.0017,0.0003,0.0013,0.0067,0.0006,0.0008,0.0016,0.0009,0.0022,0.0013,0.0012,0.0011,0.0043,0.0150,467.2319,132.3978,544.7806,180.7931,8,506.3600,156.6800,79.6500,49.0900
0.0326,11.1711,506.8772,157.7153,81.1899,46.9289,0.0096,0.0141,0.0068,0.0045,0.0006,0.0003,0.0001,0.0001,0.0002,0.0004,0.0001,0.0013,0.0007,0.0016,0.0006,0.0002,0.0008,0.0014,0.0004,0.0001,0.0004,0.0012,0.0009,0.0030,466.2823,134.2508,547.4722,181.1797,8,506.3600,156.6800,79.6500,49.0900
0.0281,-9.5755,505.8864,156.7733,77.7772,48.2785,0.0066,0.0083,0.0019,0.0026,0.0034,0.0002,0.0003,0.0002,0.0002,0.0006,0.0007,0.0002,0.0010,0.0033,0.0010,0.0020,0.0008,0.0006,0.0009,0.0023,0.0013,0.0018,0.0039,0.0109,466.9979,132.6340,544.7750,180.9126,8,506.3600,156.6800,79.6500,49.0900
0.0202,1.3203,506.0183,156.4123,77.6063,48.0075,0.0034,0.0073,0.0030,0.0039,0.0019,0.0002,0.0003,0.0004,0.0004,0.0006,0.0023,0.0005,0.0009,0.0026,0.0008,0.0012,0.0006,0.0007,0.0010,0.0007,0.0014,0.0015,0.0020,0.0087,467.2151,132.4086,544.8214,180.4160,8,506.3600,156.6800,79.6500,49.0900
0.0201,2.1663,506.2200,157.1552,79.6318,48.9726,0.0060,0.0060,0.0060,0.0011,0.0003,0.0002,0.0001,0.0001,0.0003,0.0004,0.0001,0.0003,0.0001,0.0007,0.0006,0.0002,0.0012,0.0007,0.0006,0.0003,0.0009,0.0007,0.0008,0.0036,466.4041,132.6688,546.0359,181.6415,8,506.3600,156.6800,79.6500,49.0900
0.0132,-17.5881,506.1890,157.1474,79.9598,49.4335,0.0041,0.0032,0.0021,0.0007,0.0003,0.0002,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0007,0.0006,0.0002,0.0008,0.0007,0.0010,0.0012,0.0013,0.0014,0.0011,0.0028,466.2091,132.4306,546.1689,181.8642,8,506.3600,156.6800,79.6500,49.0900
0.0044,11.7260,506.7704,157.4769,80.8949,48.4803,0.0010,0.0028,0.0016,0.0008,0.0004,0.0002,0.0001,0.0003,0.0002,0.0003,0.0001,0.0004,0.0004,0.0007,0.0005,0.0002,0.0004,0.0006,0.0002,0.0001,0.0003,0.0003,0.0004,0.0005,466.3230,133.2368,547.2179,181.7170,8,506.3600,156.6800,79.6500,49.0900
0.0034,6.4562,506.5522,158.2646,80.4075,52.8700,0.0006,0.0017,0.0007,0.0005,0.0003,0.0003,0.0001,0.0001,0.0002,0.0004,0.0001,0.0002,0.0002,0.0002,0.0003,0.0003,0.0004,0.0002,0.0002,0.0001,0.0001,0.0005,0.0002,0.0010,466.3484,131.8297,546.7560,184.6996,8,506.3600,156.6800,79.6500,49.0900
0.0031,13.6997,506.6769,158.2874,80.4225,52.2234,0.0008,0.0017,0.0005,0.0004,0.0004,0.0003,0.0001,0.0002,0.0001,0.0002,0.0001,0.0004,0.0001,0.0002,0.0003,0.0002,0.0002,0.0002,0.0001,0.0001,0.0002,0.0005,0.0002,0.0007,466.4656,132.1757,546.8882,184.3991,8,506.3600,156.6800,79.6500,49.0900
0.0030,12.6799,506.1726,156.7434,78.4914,48.1686,0.0007,0.0014,0.0008,0.0006,0.0003,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0004,0.0003,0.0001,0.0002,0.0002,0.0001,0.0001,0.0003,0.0004,0.0002,0.0004,466.9269,132.6591,545.4183,180.8277,8,506.3600,156.6800,79.6500,49.0900
1.7793,6.9467,534.3583,251.0149,90.2036,58.3662,0.5926,0.4550,0.4368,0.0599,0.0108,0.0007,0.0000,0.0000,0.0003,0.0016,0.0002,0.0041,0.0016,0.0222,0.0217,0.0022,0.0173,0.0183,0.0075,0.0007,0.0018,0.0114,0.0393,0.3386,489.2565,221.8318,579.4601,280.1980,9,534.5200,251.1200,90.2700,58.3300
1.6409,12.8472,534.5459,251.0809,90.4987,58.0923,0.4184,0.5917,0.4728,0.0865,0.0121,0.0003,0.0000,0.0001,0.0004,0.0008,0.0001,0.0058,0.0008,0.0181,0.0230,0.0021,0.0065,0.0144,0.0035,0.0001,0.0009,0.0076,0.0150,0.1733,489.2965,222.0347,579.7953,280.1270,9,534.5200,251.1200,90.2700,58.3300
1.4833,12.4891,534.6357,251.0812,90.2932,58.9874,0.4207,0.5327,0.3847,0.1273,0.0156,0.0003,0.0000,0.0001,0.0008,0.0015,0.0001,0.0031,0.0009,0.0202,0.0521,0.0047,0.0091,0.0156,0.0038,0.0001,0.0021,0.0085,0.0172,0.1470,489.4891,221.5876,579.7823,280.5749,9,534.5200,251.1200,90.2700,58.3300
1.3442,9.1595,534.6460,251.2495,90.3976,58.4333,0.4019,0.5752,0.2420,0.0546,0.0070,0.0003,0.0000,0.0001,0.0004,0.0023,0.0002,0.0046,0.0008,0.0162,0.0240,0.0021,0.0157,0.0133,0.0018,0.0001,0.0025,0.0118,0.0136,0.1583,489.4472,222.0329,579.8448,280.4662,9,534.5200,251.1200,90.2700,58.3300
1.2577,5.4440,534.6508,251.2787,90.0710,57.4611,0.4390,0.3994,0.2348,0.0326,0.0036,0.0006,0.0000,0.0001,0.0003,0.0013,0.0002,0.0045,0.0016,0.0158,0.0276,0.0027,0.0191,0.0134,0.0033,0.0001,0.0015,0.0073,0.0130,0.2515,489.6152,222.5482,579.6863,280.0093,9,534.5200,251.1200,90.2700,58.3300
1.1089,5.8001,534.2837,251.0928,90.0693,58.7135,0.3326,0.3193,0.2820,0.0323,0.0083,0.0003,0.0000,0.0000,0.0004,0.0011,0.0002,0.0015,0.0009,0.0201,0.0178,0.0031,0.0134,0.0176,0.0133,0.0020,0.0031,0.0154,0.0308,0.2100,489.2490,221.7361,579.3184,280.4496,9,534.5200,251.1200,90.2700,58.3300
0.0915,-9.2929,533.9111,251.1972,90.9042,58.3854,0.0226,0.0315,0.0070,0.0035,0.0009,0.0001,0.0001,0.0000,0.0004,0.0007,0.0003,0.0007,0.0004,0.0033,0.0009,0.0004,0.0033,0.0027,0.0018,0.0019,0.0032,0.0125,0.0070,0.0207,488.4590,222.0045,579.3632,280.3899,9,534.5200,251.1200,90.2700,58.3300
0.0890,-1.8460,534.2449,251.2843,90.4772,58.3167,0.0299,0.0326,0.0072,0.0050,0.0011,0.0002,0.0001,0.0001,0.0005,0.0004,0.0003,0.0006,0.0004,0.0026,0.0014,0.0003,0.0016,0.0017,0.0013,0.0005,0.0011,0.0119,0.0034,0.0126,489.0063,222.1259,579.4835,280.4426,9,534.5200,251.1200,90.2700,58.3300
0.0617,6.3908,535.1774,250.5972,91.2440,58.0256,0.0219,0.0259,0.0113,0.0045,0.0009,0.0004,0.0001,0.0001,0.0001,0.0007,0.0001,0.0023,0.0007,0.0024,0.0017,0.0004,0.0020,0.0023,0.0007,0.0001,0.0006,0.0018,0.0026,0.0064,489.5554,221.5844,580.7994,279.6100,9,534.5200,251.1200,90.2700,58.3300
0.0505,5.4074,534.5820,251.2666,88.8230,57.6700,0.0137,0.0166,0.0147,0.0034,0.0007,0.0002,0.0001,0.0001,0.0004,0.0006,0.0002,0.0003,0.0003,0.0015,0.0020,0.0006,0.0021,0.0013,0.0010,0.0003,0.0012,0.0015,0.0014,0.0086,490.1705,222.4316,578.9935,280.1016,9,534.5200,251.1200,90.2700,58.3300
0.0355,9.3899,535.0905,251.1474,90.8649,57.5159,0.0087,0.0190,0.0082,0.0026,0.0008,0.0002,0.0000,0.0002,0.0002,0.0005,0.0001,0.0006,0.0005,0.0023,0.0018,0.0003,0.0010,0.0014,0.0004,0.0001,0.0007,0.0007,0.0011,0.0035,489.6580,222.3894,580.5229,279.9054,9,534.5200,251.1200,90.2700,58.3300
0.0329,-9.4044,534.7336,251.4042,88.6544,57.3976,0.0091,0.0087,0.0095,0.0019,0.0009,0.0001,0.0001,0.0001,0.0003,0.0004,0.0002,0.0002,0.0004,0.0014,0.0018,0.0005,0.0032,0.0021,0.0021,0.0009,0.0017,0.0024,0.0020,0.0073,490.4065,222.7054,579.0608,280.1030,9,534.5200,251.1200,90.2700,58.3300
0.0187,10.3123,535.0763,251.4620,90.4816,59.1211,0.0041,0.0108,0.0031,0.0014,0.0008,0.0003,0.0001,0.0001,0.0002,0.0004,0.0001,0.0008,0.0003,0.0009,0.0009,0.0003,0.0004,0.0007,0.0002,0.0000,0.0003,0.0006,0.0009,0.0023,489.8355,221.9015,580.3171,281.0226,9,534.5200,251.1200,90.2700,58.3300
0.0136,-7.5368,534.5189,251.0422,91.1700,58.2325,0.0034,0.0042,0.0013,0.0014,0.0028,0.0003,0.0003,0.0002,0.0002,0.0004,0.0005,0.0003,0.0007,0.0018,0.0007,0.0010,0.0007,0.0004,0.0006,0.0013,0.0013,0.0011,0.0020,0.0045,488.9339,221.9259,580.1039,280.1584,9,534.5200,251.1200,90.2700,58.3300
0.0135,-0.4025,534.2426,250.9506,91.8154,58.4427,0.0042,0.0058,0.0031,0.0026,0.0010,0.0003,0.0003,0.0003,0.0004,0.0007,0.0011,0.0005,0.0009,0.0029,0.0010,0.0012,0.0006,0.0008,0.0007,0.0007,0.0012,0.0009,0.0019,0.0036,488.3348,221.7292,580.1503,280.1719,9,534.5200,251.1200,90.2700,58.3300
0.0122,-9.0971,533.9470,250.5817,89.3621,57.5574,0.0062,0.0061,0.0026,0.0017,0.0014,0.0002,0.0004,0.0002,0.0003,0.0006,0.0008,0.0006,0.0013,0.0061,0.0014,0.0008,0.0007,0.0006,0.0008,0.0010,0.0011,0.0008,0.0018,0.0044,489.2660,221.8030,578.6281,279.3604,9,534.5200,251.1200,90.2700,58.3300
0.0116,3.5488,534.8458,251.6605,89.9691,59.5356,0.0024,0.0046,0.0026,0.0010,0.0004,0.0005,0.0001,0.0001,0.0002,0.0005,0.0002,0.0002,0.0003,0.0007,0.0006,0.0006,0.0006,0.0005,0.0003,0.0001,0.0002,0.0006,0.0005,0.0038,489.8613,221.8928,579.8304,281.4283,9,534.5200,251.1200,90.2700,58.3300
0.0115,-1.3923,534.3749,250.7061,88.8939,57.8262,0.0026,0.0045,0.0019,0.0021,0.0017,0.0002,0.0004,0.0003,0.0004,0.0005,0.0013,0.0006,0.0010,0.0024,0.0012,0.0007,0.0007,0.0005,0.0005,0.0006,0.0011,0.0011,0.0014,0.0057,489.9280,221.7930,578.8219,279.6192,9,534.5200,251.1200,90.2700,58.3300
0.0098,5.6352,534.3987,250.9694,88.8416,57.5335,0.0024,0.0053,0.0019,0.0007,0.0004,0.0002,0.0001,0.0002,0.0002,0.0005,0.0002,0.0002,0.0002,0.0006,0.0006,0.0002,0.0005,0.0003,0.0002,0.0001,0.0005,0.0008,0.0004,0.0014,489.9779,222.2027,578.8195,279.7362,9,534.5200,251.1200,90.2700,58.3300
0.0255,123.1459,239.5490,625.3593,57.1099,28.9912,0.0006,0.0010,0.0021,0.0058,0.0042,0.0022,0.0028,0.0059,0.0041,0.0027,0.0013,0.0038,0.0075,0.0054,0.0016,0.0011,0.0007,0.0004,0.0004,0.0002,0.0006,0.0000,0.0002,0.0009,210.9941,610.8636,268.1040,639.8549,10,240.9800,625.1600,60.7500,29.4500
0.0185,140.1970,246.1137,624.9175,69.1759,30.0449,0.0003,0.0007,0.0010,0.0011,0.0010,0.0009,0.0023,0.0033,0.0044,0.0019,0.0016,0.0020,0.0061,0.0033,0.0012,0.0006,0.0003,0.0001,0.0002,0.0003,0.0005,0.0000,0.0001,0.0007,211.5257,609.8950,280.7017,639.9399,10,240.9800,625.1600,60.7500,29.4500
0.0141,108.9036,235.6237,625.7814,48.9189,28.1647,0.0004,0.0007,0.0019,0.0062,0.0052,0.0020,0.0022,0.0017,0.0015,0.0014,0.0005,0.0014,0.0034,0.0060,0.0011,0.0019,0.0006,0.0004,0.0002,0.0001,0.0003,0.0000,0.0002,0.0009,211.1643,611.6990,260.0832,639.8637,10,240.9800,625.1600,60.7500,29.4500
0.0119,108.0070,239.5327,624.9077,60.1913,29.9921,0.0004,0.0004,0.0020,0.0020,0.0028,0.0028,0.0024,0.0032,0.0019,0.0018,0.0007,0.0001,0.0017,0.0021,0.0018,0.0013,0.0009,0.0009,0.0004,0.0001,0.0005,0.0001,0.0002,0.0005,209.4371,609.9117,269.6284,639.9037,10,240.9800,625.1600,60.7500,29.4500
0.0095,85.1828,234.9717,625.2438,51.2215,29.2400,0.0003,0.0007,0.0018,0.0035,0.0042,0.0034,0.0013,0.0013,0.0008,0.0010,0.0003,0.0001,0.0012,0.0027,0.0008,0.0017,0.0011,0.0012,0.0002,0.0001,0.0003,0.0000,0.0003,0.0007,209.3609,610.6238,260.5824,639.8638,10,240.9800,625.1600,60.7500,29.4500
0.0094,118.8822,246.8050,624.7036,73.9748,30.5645,0.0002,0.0004,0.0010,0.0006,0.0013,0.0016,0.0019,0.0020,0.0022,0.0014,0.0011,0.0001,0.0016,0.0012,0.0011,0.0007,0.0004,0.0003,0.0002,0.0002,0.0003,0.0001,0.0001,0.0004,209.8176,609.4214,283.7924,639.9858,10,240.9800,625.1600,60.7500,29.4500
0.0055,141.5477,248.4720,624.4634,77.8698,31.0039,0.0001,0.0004,0.0003,0.0003,0.0004,0.0002,0.0006,0.0010,0.0012,0.0006,0.0008,0.0010,0.0017,0.0010,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0003,0.0000,0.0000,0.0003,209.5370,608.9614,287.4069,639.9653,10,240.9800,625.1600,60.7500,29.4500
0.0036,138.0030,235.5650,625.4049,48.4179,28.0378,0.0001,0.0002,0.0004,0.0011,0.0008,0.0007,0.0004,0.0009,0.0006,0.0005,0.0005,0.0006,0.0010,0.0017,0.0003,0.0007,0.0005,0.0003,0.0001,0.0001,0.0002,0.0000,0.0001,0.0006,211.3560,611.3860,259.7739,639.4238,10,240.9800,625.1600,60.7500,29.4500
0.0035,-64.4551,245.0597,625.2678,68.1919,29.4702,0.0010,0.0007,0.0012,0.0014,0.0012,0.0001,0.0002,0.0001,0.0002,0.0005,0.0003,0.0006,0.0007,0.0011,0.0007,0.0006,0.0010,0.0017,0.0013,0.0006,0.0007,0.0008,0.0006,0.0006,210.9637,610.5327,279.1556,640.0029,10,240.9800,625.1600,60.7500,29.4500
0.0033,-24.5553,213.9891,208.6548,96.5997,152.7147,0.0010,0.0011,0.0007,0.0003,0.0005,0.0002,0.0004,0.0003,0.0003,0.0003,0.0006,0.0006,0.0005,0.0005,0.0003,0.0011,0.0004,0.0003,0.0004,0.0005,0.0005,0.0005,0.0017,0.0015,165.6892,132.2974,262.2889,285.0121,11,215.4500,209.6000,95.0600,155.0000
0.0032,-32.3604,217.0029,210.5992,93.4202,157.4344,0.0012,0.0023,0.0008,0.0003,0.0004,0.0002,0.0005,0.0002,0.0002,0.0004,0.0003,0.0008,0.0005,0.0010,0.0009,0.0008,0.0005,0.0004,0.0005,0.0008,0.0008,0.0004,0.0009,0.0010,170.2929,131.8820,263.7130,289.3164,11,215.4500,209.6000,95.0600,155.0000
0.0030,-22.8260,365.3186,211.7848,85.8492,148.5989,0.0008,0.0016,0.0006,0.0002,0.0005,0.0002,0.0005,0.0002,0.0003,0.0003,0.0004,0.0006,0.0004,0.0005,0.0004,0.0007,0.0005,0.0003,0.0003,0.0006,0.0006,0.0004,0.0011,0.0012,322.3940,137.4854,408.2432,286.0843,12,365.3200,211.7800,85.8500,148.6000
