vector_magnitude,estimated_angle,x_center,y_center,width,height,Leanbot_0,Leanbot_p15,Leanbot_p30,Leanbot_p45,Leanbot_p60,Leanbot_p75,Leanbot_p90,Leanbot_p105,Leanbot_p120,Leanbot_p135,Leanbot_p150,Leanbot_p165,Leanbot_p180,Leanbot_p195,Leanbot_m150,Leanbot_m135,Leanbot_m120,Leanbot_m105,Leanbot_m90,Leanbot_m75,Leanbot_m60,Leanbot_m45,Leanbot_m30,Leanbot_m15
0.0760,11.0054,575.9321,384.1290,110.3772,69.7081,0.0157,0.0379,0.0189,0.0035,0.0009,0.0002,0.0000,0.0002,0.0004,0.0006,0.0001,0.0006,0.0003,0.0018,0.0024,0.0002,0.0017,0.0018,0.0004,0.0001,0.0006,0.0009,0.0013,0.0080
0.0763,11.1251,214.4259,256.5451,87.3272,53.5571,0.0166,0.0375,0.0174,0.0028,0.0011,0.0007,0.0001,0.0001,0.0002,0.0006,0.0001,0.0008,0.0011,0.0022,0.0022,0.0006,0.0007,0.0013,0.0003,0.0000,0.0002,0.0006,0.0009,0.0110
0.0606,5.9663,195.5181,381.2337,97.1028,69.9748,0.0096,0.0349,0.0084,0.0036,0.0006,0.0001,0.0000,0.0000,0.0006,0.0004,0.0003,0.0007,0.0006,0.0024,0.0008,0.0003,0.0014,0.0020,0.0007,0.0006,0.0007,0.0024,0.0021,0.0095
0.0890,-1.8460,534.2449,251.2843,90.4772,58.3167,0.0299,0.0326,0.0072,0.0050,0.0011,0.0002,0.0001,0.0001,0.0005,0.0004,0.0003,0.0006,0.0004,0.0026,0.0014,0.0003,0.0016,0.0017,0.0013,0.0005,0.0011,0.0119,0.0034,0.0126
0.0915,-9.2929,533.9111,251.1972,90.9042,58.3854,0.0226,0.0315,0.0070,0.0035,0.0009,0.0001,0.0001,0.0000,0.0004,0.0007,0.0003,0.0007,0.0004,0.0033,0.0009,0.0004,0.0033,0.0027,0.0018,0.0019,0.0032,0.0125,0.0070,0.0207
0.0483,-9.0237,229.3158,162.2329,73.8240,46.6200,0.0065,0.0133,0.0036,0.0052,0.0027,0.0001,0.0003,0.0001,0.0002,0.0004,0.0018,0.0004,0.0016,0.0066,0.0031,0.0022,0.0010,0.0010,0.0010,0.0009,0.0013,0.0017,0.0044,0.0306
0.0743,9.4468,193.8707,380.5010,101.6857,69.9137,0.0192,0.0294,0.0212,0.0046,0.0017,0.0008,0.0000,0.0001,0.0003,0.0006,0.0002,0.0007,0.0011,0.0024,0.0048,0.0010,0.0016,0.0017,0.0007,0.0001,0.0003,0.0016,0.0014,0.0120
0.0501,-8.2696,360.2255,164.9652,73.4276,44.3986,0.0087,0.0127,0.0042,0.0043,0.0028,0.0001,0.0003,0.0001,0.0002,0.0005,0.0020,0.0004,0.0014,0.0052,0.0019,0.0021,0.0010,0.0012,0.0013,0.0012,0.0014,0.0014,0.0056,0.0274
0.0411,1.3681,213.9605,256.1783,86.8776,52.0873,0.0167,0.0259,0.0090,0.0062,0.0013,0.0002,0.0002,0.0002,0.0003,0.0010,0.0017,0.0005,0.0022,0.0172,0.0040,0.0017,0.0005,0.0009,0.0013,0.0016,0.0023,0.0011,0.0025,0.0091
0.0617,6.3908,535.1774,250.5972,91.2440,58.0256,0.0219,0.0259,0.0113,0.0045,0.0009,0.0004,0.0001,0.0001,0.0001,0.0007,0.0001,0.0023,0.0007,0.0024,0.0017,0.0004,0.0020,0.0023,0.0007,0.0001,0.0006,0.0018,0.0026,0.0064
0.0438,17.7624,214.5763,257.4625,87.5515,51.8394,0.0070,0.0236,0.0155,0.0031,0.0008,0.0003,0.0001,0.0002,0.0004,0.0005,0.0001,0.0010,0.0006,0.0033,0.0014,0.0001,0.0004,0.0012,0.0002,0.0000,0.0003,0.0006,0.0005,0.0022
0.0386,15.1513,377.1023,387.0310,103.2768,69.3951,0.0052,0.0231,0.0097,0.0042,0.0011,0.0003,0.0000,0.0002,0.0001,0.0006,0.0001,0.0008,0.0005,0.0016,0.0017,0.0003,0.0010,0.0012,0.0003,0.0000,0.0006,0.0009,0.0007,0.0023
0.0451,-6.4679,228.7353,162.3030,74.2780,46.1554,0.0082,0.0230,0.0017,0.0021,0.0023,0.0001,0.0003,0.0002,0.0002,0.0006,0.0010,0.0005,0.0016,0.0058,0.0022,0.0022,0.0008,0.0008,0.0007,0.0017,0.0018,0.0013,0.0040,0.0183
0.0448,7.3882,194.0764,381.8448,104.0427,68.3821,0.0142,0.0215,0.0063,0.0030,0.0008,0.0003,0.0001,0.0001,0.0001,0.0004,0.0001,0.0010,0.0007,0.0015,0.0019,0.0003,0.0011,0.0009,0.0004,0.0001,0.0003,0.0007,0.0013,0.0062
0.0461,2.5724,194.5637,381.4717,99.1012,70.2950,0.0125,0.0203,0.0066,0.0043,0.0008,0.0002,0.0001,0.0001,0.0006,0.0003,0.0003,0.0003,0.0004,0.0022,0.0015,0.0004,0.0014,0.0011,0.0010,0.0003,0.0006,0.0052,0.0015,0.0058
0.0403,-1.3837,370.1508,257.7305,85.4990,54.4981,0.0080,0.0191,0.0051,0.0025,0.0006,0.0001,0.0001,0.0000,0.0006,0.0004,0.0002,0.0005,0.0004,0.0022,0.0006,0.0003,0.0018,0.0016,0.0007,0.0010,0.0010,0.0029,0.0024,0.0086
0.0356,4.9965,360.9895,165.8846,74.0734,45.4478,0.0114,0.0190,0.0042,0.0038,0.0012,0.0003,0.0000,0.0002,0.0002,0.0009,0.0001,0.0013,0.0009,0.0021,0.0016,0.0005,0.0014,0.0021,0.0005,0.0001,0.0007,0.0018,0.0025,0.0031
0.0355,9.3899,535.0905,251.1474,90.8649,57.5159,0.0087,0.0190,0.0082,0.0026,0.0008,0.0002,0.0000,0.0002,0.0002,0.0005,0.0001,0.0006,0.0005,0.0023,0.0018,0.0003,0.0010,0.0014,0.0004,0.0001,0.0007,0.0007,0.0011,0.0035
0.0313,5.0728,213.6091,256.6465,85.7182,52.7352,0.0123,0.0182,0.0028,0.0014,0.0010,0.0005,0.0001,0.0002,0.0001,0.0006,0.0002,0.0011,0.0009,0.0021,0.0038,0.0007,0.0008,0.0005,0.0002,0.0000,0.0002,0.0006,0.0009,0.0051
0.0505,5.4074,534.5820,251.2666,88.8230,57.6700,0.0137,0.0166,0.0147,0.0034,0.0007,0.0002,0.0001,0.0001,0.0004,0.0006,0.0002,0.0003,0.0003,0.0015,0.0020,0.0006,0.0021,0.0013,0.0010,0.0003,0.0012,0.0015,0.0014,0.0086
0.0310,-11.3092,360.2015,165.0039,74.5675,44.2150,0.0065,0.0108,0.0013,0.0018,0.0018,0.0001,0.0003,0.0002,0.0002,0.0005,0.0010,0.0004,0.0012,0.0036,0.0017,0.0018,0.0007,0.0007,0.0006,0.0012,0.0014,0.0014,0.0037,0.0153
0.0382,3.7273,506.0062,156.5955,77.5487,48.3953,0.0059,0.0108,0.0085,0.0066,0.0045,0.0003,0.0004,0.0004,0.0005,0.0007,0.0017,0.0003,0.0013,0.0067,0.0006,0.0008,0.0016,0.0009,0.0022,0.0013,0.0012,0.0011,0.0043,0.0150
0.0326,11.1711,506.8772,157.7153,81.1899,46.9289,0.0096,0.0141,0.0068,0.0045,0.0006,0.0003,0.0001,0.0001,0.0002,0.0004,0.0001,0.0013,0.0007,0.0016,0.0006,0.0002,0.0008,0.0014,0.0004,0.0001,0.0004,0.0012,0.0009,0.0030
0.0316,-0.0448,370.0997,256.8962,86.2213,52.3887,0.0083,0.0136,0.0066,0.0049,0.0013,0.0002,0.0002,0.0003,0.0004,0.0011,0.0016,0.0004,0.0016,0.0058,0.0016,0.0013,0.0007,0.0010,0.0017,0.0013,0.0022,0.0011,0.0024,0.0092
0.0161,-1.1092,213.7668,256.3190,86.7565,53.1241,0.0063,0.0098,0.0042,0.0047,0.0021,0.0002,0.0004,0.0002,0.0003,0.0005,0.0015,0.0005,0.0016,0.0131,0.0016,0.0010,0.0007,0.0003,0.0009,0.0009,0.0009,0.0009,0.0024,0.0083
0.0222,-3.5246,370.1818,257.0349,85.1250,52.3434,0.0086,0.0130,0.0033,0.0027,0.0016,0.0002,0.0004,0.0002,0.0003,0.0005,0.0012,0.0005,0.0012,0.0093,0.0016,0.0010,0.0006,0.0005,0.0009,0.0012,0.0013,0.0011,0.0024,0.0064
0.0260,-0.5799,360.7718,165.6257,74.7314,46.0114,0.0092,0.0117,0.0028,0.0018,0.0005,0.0003,0.0001,0.0001,0.0002,0.0005,0.0003,0.0004,0.0005,0.0017,0.0010,0.0005,0.0008,0.0010,0.0006,0.0002,0.0008,0.0023,0.0015,0.0033
0.0196,-0.3314,213.7443,255.8359,86.8794,52.8044,0.0035,0.0117,0.0024,0.0035,0.0020,0.0002,0.0004,0.0002,0.0004,0.0005,0.0017,0.0009,0.0016,0.0057,0.0027,0.0009,0.0008,0.0005,0.0005,0.0005,0.0012,0.0014,0.0015,0.0100
0.0384,-1.4623,505.8346,156.7161,78.1962,48.8750,0.0103,0.0100,0.0062,0.0088,0.0033,0.0003,0.0002,0.0004,0.0004,0.0009,0.0014,0.0002,0.0015,0.0050,0.0015,0.0018,0.0013,0.0018,0.0023,0.0017,0.0023,0.0018,0.0042,0.0114
0.0303,-18.6722,576.2828,384.2164,107.7320,70.1613,0.0050,0.0059,0.0014,0.0015,0.0006,0.0002,0.0001,0.0001,0.0004,0.0004,0.0008,0.0003,0.0002,0.0014,0.0007,0.0004,0.0010,0.0006,0.0004,0.0005,0.0012,0.0088,0.0029,0.0111
0.0281,-9.5755,505.8864,156.7733,77.7772,48.2785,0.0066,0.0083,0.0019,0.0026,0.0034,0.0002,0.0003,0.0002,0.0002,0.0006,0.0007,0.0002,0.0010,0.0033,0.0010,0.0020,0.0008,0.0006,0.0009,0.0023,0.0013,0.0018,0.0039,0.0109
0.0204,-7.6913,213.3813,256.0391,88.0298,52.4208,0.0056,0.0108,0.0019,0.0024,0.0028,0.0002,0.0003,0.0001,0.0002,0.0005,0.0008,0.0005,0.0014,0.0058,0.0024,0.0013,0.0008,0.0005,0.0006,0.0017,0.0014,0.0011,0.0020,0.0082
0.0187,10.3123,535.0763,251.4620,90.4816,59.1211,0.0041,0.0108,0.0031,0.0014,0.0008,0.0003,0.0001,0.0001,0.0002,0.0004,0.0001,0.0008,0.0003,0.0009,0.0009,0.0003,0.0004,0.0007,0.0002,0.0000,0.0003,0.0006,0.0009,0.0023
0.0234,0.8556,230.2031,162.8269,73.8037,46.6430,0.0050,0.0104,0.0032,0.0016,0.0004,0.0002,0.0000,0.0001,0.0005,0.0004,0.0002,0.0005,0.0002,0.0010,0.0004,0.0002,0.0009,0.0007,0.0003,0.0003,0.0006,0.0018,0.0016,0.0049
0.0200,6.4108,377.1293,386.6895,102.8816,70.0835,0.0034,0.0097,0.0040,0.0037,0.0022,0.0004,0.0005,0.0003,0.0004,0.0006,0.0011,0.0004,0.0009,0.0037,0.0012,0.0008,0.0009,0.0005,0.0009,0.0011,0.0013,0.0010,0.0013,0.0059
0.0190,-6.6345,377.0289,386.7076,103.3631,70.1339,0.0041,0.0096,0.0015,0.0016,0.0023,0.0004,0.0003,0.0002,0.0002,0.0005,0.0004,0.0003,0.0007,0.0022,0.0012,0.0010,0.0010,0.0008,0.0011,0.0016,0.0017,0.0006,0.0018,0.0050
0.0186,-1.7773,371.1829,257.0090,85.9347,52.6243,0.0038,0.0096,0.0024,0.0024,0.0017,0.0002,0.0003,0.0002,0.0003,0.0005,0.0010,0.0007,0.0011,0.0036,0.0018,0.0010,0.0007,0.0005,0.0005,0.0006,0.0013,0.0011,0.0017,0.0073
0.0329,-9.4044,534.7336,251.4042,88.6544,57.3976,0.0091,0.0087,0.0095,0.0019,0.0009,0.0001,0.0001,0.0001,0.0003,0.0004,0.0002,0.0002,0.0004,0.0014,0.0018,0.0005,0.0032,0.0021,0.0021,0.0009,0.0017,0.0024,0.0020,0.0073
0.0202,1.3203,506.0183,156.4123,77.6063,48.0075,0.0034,0.0073,0.0030,0.0039,0.0019,0.0002,0.0003,0.0004,0.0004,0.0006,0.0023,0.0005,0.0009,0.0026,0.0008,0.0012,0.0006,0.0007,0.0010,0.0007,0.0014,0.0015,0.0020,0.0087
0.0268,-15.8342,360.8794,166.1444,74.5613,45.7666,0.0063,0.0087,0.0025,0.0013,0.0004,0.0001,0.0001,0.0001,0.0004,0.0005,0.0002,0.0005,0.0002,0.0012,0.0004,0.0003,0.0018,0.0011,0.0006,0.0018,0.0019,0.0042,0.0035,0.0049
0.0225,5.0051,193.2364,380.5534,100.6624,67.4271,0.0067,0.0085,0.0052,0.0016,0.0006,0.0001,0.0001,0.0001,0.0003,0.0006,0.0001,0.0003,0.0003,0.0011,0.0018,0.0004,0.0010,0.0004,0.0004,0.0001,0.0003,0.0007,0.0007,0.0051
0.0097,-28.0743,229.0898,162.8463,74.3582,46.9818,0.0052,0.0077,0.0035,0.0038,0.0009,0.0003,0.0003,0.0003,0.0006,0.0012,0.0023,0.0004,0.0026,0.0082,0.0029,0.0013,0.0008,0.0015,0.0024,0.0020,0.0017,0.0010,0.0018,0.0048
0.0255,123.1459,239.5490,625.3593,57.1099,28.9912,0.0006,0.0010,0.0021,0.0058,0.0042,0.0022,0.0028,0.0059,0.0041,0.0027,0.0013,0.0038,0.0075,0.0054,0.0016,0.0011,0.0007,0.0004,0.0004,0.0002,0.0006,0.0000,0.0002,0.0009
0.0216,7.8018,370.8519,258.6996,85.0717,51.7911,0.0069,0.0075,0.0052,0.0025,0.0006,0.0003,0.0001,0.0001,0.0001,0.0004,0.0001,0.0010,0.0005,0.0008,0.0010,0.0002,0.0008,0.0008,0.0003,0.0001,0.0005,0.0011,0.0006,0.0035
0.0094,-14.1638,193.2870,379.7163,102.4762,66.4396,0.0024,0.0064,0.0007,0.0010,0.0012,0.0002,0.0003,0.0001,0.0002,0.0003,0.0007,0.0007,0.0010,0.0027,0.0020,0.0008,0.0007,0.0005,0.0005,0.0007,0.0010,0.0006,0.0016,0.0041
0.0141,108.9036,235.6237,625.7814,48.9189,28.1647,0.0004,0.0007,0.0019,0.0062,0.0052,0.0020,0.0022,0.0017,0.0015,0.0014,0.0005,0.0014,0.0034,0.0060,0.0011,0.0019,0.0006,0.0004,0.0002,0.0001,0.0003,0.0000,0.0002,0.0009
0.0122,-9.0971,533.9470,250.5817,89.3621,57.5574,0.0062,0.0061,0.0026,0.0017,0.0014,0.0002,0.0004,0.0002,0.0003,0.0006,0.0008,0.0006,0.0013,0.0061,0.0014,0.0008,0.0007,0.0006,0.0008,0.0010,0.0011,0.0008,0.0018,0.0044
0.0185,140.1970,246.1137,624.9175,69.1759,30.0449,0.0003,0.0007,0.0010,0.0011,0.0010,0.0009,0.0023,0.0033,0.0044,0.0019,0.0016,0.0020,0.0061,0.0033,0.0012,0.0006,0.0003,0.0001,0.0002,0.0003,0.0005,0.0000,0.0001,0.0007
0.0132,-8.2047,370.4918,256.8339,86.9693,52.4489,0.0034,0.0061,0.0013,0.0014,0.0023,0.0003,0.0004,0.0002,0.0002,0.0004,0.0006,0.0004,0.0008,0.0023,0.0012,0.0010,0.0006,0.0005,0.0007,0.0014,0.0014,0.0008,0.0016,0.0042
0.0201,2.1663,506.2200,157.1552,79.6318,48.9726,0.0060,0.0060,0.0060,0.0011,0.0003,0.0002,0.0001,0.0001,0.0003,0.0004,0.0001,0.0003,0.0001,0.0007,0.0006,0.0002,0.0012,0.0007,0.0006,0.0003,0.0009,0.0007,0.0008,0.0036
0.0096,11.4582,190.8178,383.1967,98.6281,65.6622,0.0026,0.0059,0.0027,0.0013,0.0006,0.0003,0.0001,0.0001,0.0001,0.0004,0.0001,0.0008,0.0006,0.0008,0.0014,0.0003,0.0005,0.0006,0.0002,0.0000,0.0003,0.0005,0.0005,0.0010
0.0135,-0.4025,534.2426,250.9506,91.8154,58.4427,0.0042,0.0058,0.0031,0.0026,0.0010,0.0003,0.0003,0.0003,0.0004,0.0007,0.0011,0.0005,0.0009,0.0029,0.0010,0.0012,0.0006,0.0008,0.0007,0.0007,0.0012,0.0009,0.0019,0.0036
0.0115,-1.3923,534.3749,250.7061,88.8939,57.8262,0.0026,0.0045,0.0019,0.0021,0.0017,0.0002,0.0004,0.0003,0.0004,0.0005,0.0013,0.0006,0.0010,0.0024,0.0012,0.0007,0.0007,0.0005,0.0005,0.0006,0.0011,0.0011,0.0014,0.0057
0.0107,9.9846,229.8662,162.8603,75.5462,46.3978,0.0031,0.0054,0.0029,0.0012,0.0005,0.0002,0.0001,0.0002,0.0004,0.0004,0.0001,0.0005,0.0004,0.0012,0.0008,0.0001,0.0004,0.0007,0.0002,0.0001,0.0006,0.0005,0.0006,0.0011
0.0098,5.6352,534.3987,250.9694,88.8416,57.5335,0.0024,0.0053,0.0019,0.0007,0.0004,0.0002,0.0001,0.0002,0.0002,0.0005,0.0002,0.0002,0.0002,0.0006,0.0006,0.0002,0.0005,0.0003,0.0002,0.0001,0.0005,0.0008,0.0004,0.0014
0.0085,15.1036,215.1765,256.2545,85.6392,54.0473,0.0015,0.0052,0.0019,0.0011,0.0005,0.0003,0.0001,0.0001,0.0003,0.0003,0.0001,0.0002,0.0003,0.0008,0.0004,0.0002,0.0003,0.0004,0.0002,0.0001,0.0001,0.0007,0.0003,0.0009
0.0123,2.3142,377.2599,386.3009,103.7375,68.2017,0.0033,0.0051,0.0038,0.0038,0.0014,0.0004,0.0004,0.0004,0.0005,0.0008,0.0011,0.0003,0.0012,0.0032,0.0010,0.0010,0.0009,0.0010,0.0014,0.0011,0.0010,0.0007,0.0019,0.0031
0.0148,2.6460,193.2887,380.7701,99.8685,67.0564,0.0042,0.0047,0.0049,0.0014,0.0006,0.0002,0.0001,0.0001,0.0002,0.0003,0.0001,0.0004,0.0005,0.0008,0.0011,0.0003,0.0011,0.0009,0.0006,0.0001,0.0003,0.0005,0.0009,0.0032
0.0088,5.1886,573.1379,383.8680,104.5637,70.3300,0.0028,0.0048,0.0023,0.0013,0.0007,0.0003,0.0001,0.0002,0.0001,0.0004,0.0001,0.0007,0.0005,0.0007,0.0014,0.0003,0.0007,0.0007,0.0003,0.0001,0.0005,0.0005,0.0006,0.0011
0.0053,-10.3445,193.3694,379.3066,101.4624,66.4697,0.0033,0.0047,0.0022,0.0023,0.0007,0.0003,0.0004,0.0004,0.0005,0.0006,0.0012,0.0008,0.0016,0.0043,0.0016,0.0009,0.0007,0.0007,0.0009,0.0012,0.0008,0.0007,0.0010,0.0024
0.0116,3.5488,534.8458,251.6605,89.9691,59.5356,0.0024,0.0046,0.0026,0.0010,0.0004,0.0005,0.0001,0.0001,0.0002,0.0005,0.0002,0.0002,0.0003,0.0007,0.0006,0.0006,0.0006,0.0005,0.0003,0.0001,0.0002,0.0006,0.0005,0.0038
0.0136,-7.5368,534.5189,251.0422,91.1700,58.2325,0.0034,0.0042,0.0013,0.0014,0.0028,0.0003,0.0003,0.0002,0.0002,0.0004,0.0005,0.0003,0.0007,0.0018,0.0007,0.0010,0.0007,0.0004,0.0006,0.0013,0.0013,0.0011,0.0020,0.0045
0.0086,-17.5775,229.5165,162.9991,75.0364,47.2730,0.0030,0.0043,0.0017,0.0011,0.0010,0.0002,0.0005,0.0002,0.0003,0.0004,0.0012,0.0005,0.0011,0.0037,0.0009,0.0008,0.0006,0.0006,0.0012,0.0010,0.0007,0.0007,0.0022,0.0038
0.0095,85.1828,234.9717,625.2438,51.2215,29.2400,0.0003,0.0007,0.0018,0.0035,0.0042,0.0034,0.0013,0.0013,0.0008,0.0010,0.0003,0.0001,0.0012,0.0027,0.0008,0.0017,0.0011,0.0012,0.0002,0.0001,0.0003,0.0000,0.0003,0.0007
0.0132,-17.5881,506.1890,157.1474,79.9598,49.4335,0.0041,0.0032,0.0021,0.0007,0.0003,0.0002,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0007,0.0006,0.0002,0.0008,0.0007,0.0010,0.0012,0.0013,0.0014,0.0011,0.0028
0.0091,9.8524,377.6226,388.4248,104.0627,66.7633,0.0029,0.0036,0.0025,0.0017,0.0006,0.0002,0.0001,0.0001,0.0001,0.0004,0.0001,0.0009,0.0004,0.0006,0.0007,0.0002,0.0006,0.0005,0.0002,0.0001,0.0004,0.0007,0.0006,0.0012
0.0075,8.5793,377.2588,386.4269,103.3506,67.8741,0.0022,0.0031,0.0029,0.0026,0.0015,0.0004,0.0007,0.0003,0.0005,0.0005,0.0010,0.0004,0.0011,0.0036,0.0007,0.0006,0.0007,0.0005,0.0007,0.0010,0.0006,0.0009,0.0012,0.0027
0.0040,-13.0783,193.4722,379.3069,101.0732,67.7976,0.0018,0.0032,0.0010,0.0013,0.0014,0.0003,0.0005,0.0003,0.0004,0.0004,0.0010,0.0008,0.0013,0.0034,0.0017,0.0006,0.0006,0.0004,0.0004,0.0005,0.0008,0.0009,0.0010,0.0035
0.0054,11.1263,370.8048,257.5045,85.5016,54.8946,0.0011,0.0035,0.0009,0.0008,0.0003,0.0003,0.0001,0.0001,0.0002,0.0003,0.0001,0.0002,0.0003,0.0007,0.0003,0.0002,0.0002,0.0003,0.0002,0.0001,0.0002,0.0007,0.0003,0.0006
0.0060,6.4413,193.1035,380.6759,100.9536,67.5084,0.0014,0.0032,0.0012,0.0003,0.0003,0.0002,0.0001,0.0002,0.0002,0.0003,0.0001,0.0003,0.0001,0.0004,0.0004,0.0002,0.0004,0.0002,0.0001,0.0001,0.0003,0.0005,0.0002,0.0013
0.0119,108.0070,239.5327,624.9077,60.1913,29.9921,0.0004,0.0004,0.0020,0.0020,0.0028,0.0028,0.0024,0.0032,0.0019,0.0018,0.0007,0.0001,0.0017,0.0021,0.0018,0.0013,0.0009,0.0009,0.0004,0.0001,0.0005,0.0001,0.0002,0.0005
0.0084,7.2549,214.3443,257.2065,85.9614,53.9987,0.0021,0.0032,0.0020,0.0007,0.0003,0.0002,0.0001,0.0001,0.0002,0.0003,0.0001,0.0004,0.0001,0.0005,0.0005,0.0001,0.0003,0.0003,0.0002,0.0001,0.0002,0.0003,0.0002,0.0023
0.0049,9.8829,230.7052,161.7463,74.5946,48.4828,0.0012,0.0030,0.0008,0.0007,0.0003,0.0002,0.0001,0.0001,0.0002,0.0003,0.0001,0.0002,0.0003,0.0006,0.0004,0.0002,0.0002,0.0003,0.0002,0.0001,0.0002,0.0006,0.0003,0.0006
0.0039,-21.7012,370.8854,256.9560,85.0178,51.2840,0.0011,0.0025,0.0010,0.0010,0.0009,0.0003,0.0004,0.0003,0.0003,0.0004,0.0010,0.0007,0.0010,0.0018,0.0012,0.0010,0.0005,0.0005,0.0006,0.0005,0.0007,0.0009,0.0011,0.0030
0.0044,11.7260,506.7704,157.4769,80.8949,48.4803,0.0010,0.0028,0.0016,0.0008,0.0004,0.0002,0.0001,0.0003,0.0002,0.0003,0.0001,0.0004,0.0004,0.0007,0.0005,0.0002,0.0004,0.0006,0.0002,0.0001,0.0003,0.0003,0.0004,0.0005
0.0070,5.2050,214.5539,257.1742,86.0843,53.7451,0.0018,0.0027,0.0018,0.0007,0.0004,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002,0.0002,0.0005,0.0005,0.0001,0.0003,0.0004,0.0003,0.0001,0.0002,0.0004,0.0004,0.0018
0.0047,9.4146,370.6429,255.6391,85.6283,50.3801,0.0010,0.0026,0.0009,0.0004,0.0002,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0003,0.0001,0.0004,0.0002,0.0001,0.0002,0.0002,0.0001,0.0001,0.0002,0.0004,0.0002,0.0009
0.0067,-26.1303,575.8527,384.4003,107.0201,71.7786,0.0009,0.0021,0.0005,0.0004,0.0003,0.0001,0.0001,0.0001,0.0003,0.0004,0.0004,0.0004,0.0003,0.0005,0.0004,0.0002,0.0006,0.0007,0.0001,0.0006,0.0010,0.0019,0.0007,0.0025
0.0019,-50.7244,213.3210,255.8343,86.0924,51.6791,0.0010,0.0016,0.0008,0.0010,0.0010,0.0003,0.0004,0.0003,0.0005,0.0004,0.0009,0.0008,0.0012,0.0021,0.0014,0.0009,0.0005,0.0005,0.0006,0.0005,0.0008,0.0010,0.0009,0.0024
0.0008,-25.0396,193.5458,379.6136,102.1570,66.2664,0.0011,0.0016,0.0012,0.0007,0.0008,0.0004,0.0007,0.0003,0.0004,0.0003,0.0008,0.0009,0.0012,0.0023,0.0012,0.0007,0.0005,0.0003,0.0004,0.0005,0.0006,0.0008,0.0007,0.0018
0.0032,-32.3604,217.0029,210.5992,93.4202,157.4344,0.0012,0.0023,0.0008,0.0003,0.0004,0.0002,0.0005,0.0002,0.0002,0.0004,0.0003,0.0008,0.0005,0.0010,0.0009,0.0008,0.0005,0.0004,0.0005,0.0008,0.0008,0.0004,0.0009,0.0010
0.0042,-1.5646,575.3273,383.5684,107.7015,72.7038,0.0013,0.0023,0.0010,0.0010,0.0010,0.0003,0.0005,0.0003,0.0004,0.0004,0.0006,0.0006,0.0006,0.0015,0.0008,0.0006,0.0005,0.0004,0.0004,0.0005,0.0007,0.0008,0.0009,0.0019
0.0094,118.8822,246.8050,624.7036,73.9748,30.5645,0.0002,0.0004,0.0010,0.0006,0.0013,0.0016,0.0019,0.0020,0.0022,0.0014,0.0011,0.0001,0.0016,0.0012,0.0011,0.0007,0.0004,0.0003,0.0002,0.0002,0.0003,0.0001,0.0001,0.0004
0.0055,-15.8010,378.3344,386.5854,102.5892,69.3830,0.0012,0.0016,0.0006,0.0005,0.0003,0.0002,0.0001,0.0001,0.0003,0.0002,0.0003,0.0002,0.0002,0.0006,0.0003,0.0002,0.0005,0.0004,0.0002,0.0003,0.0003,0.0013,0.0006,0.0021
0.0029,-39.5357,192.3111,380.2182,101.8788,64.9816,0.0016,0.0021,0.0013,0.0016,0.0006,0.0004,0.0005,0.0004,0.0005,0.0006,0.0009,0.0004,0.0013,0.0021,0.0016,0.0006,0.0007,0.0010,0.0011,0.0009,0.0009,0.0007,0.0008,0.0018
0.0049,-6.4795,229.8875,163.7948,73.2937,45.5164,0.0020,0.0019,0.0012,0.0005,0.0003,0.0002,0.0001,0.0001,0.0001,0.0003,0.0001,0.0004,0.0004,0.0003,0.0006,0.0002,0.0006,0.0005,0.0003,0.0001,0.0005,0.0006,0.0003,0.0010
0.0035,19.9769,375.8487,388.0043,99.6460,66.5333,0.0006,0.0020,0.0012,0.0006,0.0004,0.0002,0.0001,0.0002,0.0002,0.0003,0.0001,0.0002,0.0002,0.0004,0.0004,0.0001,0.0002,0.0003,0.0001,0.0000,0.0002,0.0004,0.0002,0.0004
0.0032,-24.5994,370.5540,257.4963,85.7062,50.6001,0.0017,0.0016,0.0010,0.0006,0.0009,0.0003,0.0004,0.0002,0.0003,0.0004,0.0005,0.0005,0.0008,0.0019,0.0008,0.0008,0.0004,0.0002,0.0005,0.0006,0.0007,0.0006,0.0013,0.0015
0.0018,-20.9037,376.1709,386.6259,100.7941,67.5771,0.0012,0.0015,0.0011,0.0009,0.0008,0.0003,0.0005,0.0004,0.0005,0.0005,0.0010,0.0007,0.0011,0.0016,0.0009,0.0008,0.0006,0.0005,0.0006,0.0006,0.0006,0.0007,0.0009,0.0019
0.0031,-12.8879,575.4355,384.7855,109.8334,72.9682,0.0009,0.0019,0.0005,0.0006,0.0007,0.0003,0.0004,0.0003,0.0003,0.0004,0.0005,0.0006,0.0005,0.0008,0.0006,0.0007,0.0005,0.0004,0.0004,0.0005,0.0006,0.0005,0.0010,0.0013
0.0058,1.5505,370.6002,257.8942,86.0191,54.0687,0.0016,0.0019,0.0012,0.0006,0.0003,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002,0.0001,0.0004,0.0003,0.0001,0.0003,0.0002,0.0002,0.0001,0.0004,0.0004,0.0002,0.0018
